Station ID,Time,Temperature,Relative Humidity,Wind Direction,Wind Speed,Rain Fall,Visibility
58507,20220321004501,28.7,1002.9,97,218,9.9,0.9,10408.2
58519,20220321004501,25.6,1016.6,70,226,1.0,0.9,10093.5
58527,20220321004501,11.3,1016.5,8,259,8.4,1.5,10443.9
58600,20220321004501,25.5,1009.9,13,166,2.4,0.1,10156.7
58606,20220321004501,21.9,1017.1,52,225,6.7,1.5,10428.6
58608,20220321004501,26.2,1016.9,21,237,5.7,1.3,10366.5
58622,20220321004501,15.8,1016.8,26,290,4.9,1.2,10411.7
58626,20220321004501,30.5,1020.9,13,236,3.3,0.9,10358.6
58634,20220321004501,8.7,1014.9,84,188,10.7,1.5,10303.2
58637,20220321004501,12.4,1014.6,38,295,8.3,1.3,10483.7
58705,20220321004501,7.8,1023.4,89,102,3.9,0.9,10059.7
58715,20220321004501,31.1,1000.2,26,175,9.6,0.9,10353.3
58718,20220321004501,28.7,1018.6,99,291,6.3,0.2,10186.5
58806,20220321004501,5.1,1011.8,14,59,10.9,1.4,10293.8
58813,20220321004501,10.5,1024.9,39,85,1.0,1.0,10453.2
59092,20220321004501,16.4,1002.3,24,70,9.0,0.8,10480.1
59102,20220321004501,4.6,1000.6,83,189,0.8,0.8,10412.9
54236,20220321004501,5.1,1008.8,33,255,14.1,1.3,10347.7
54237,20220321004501,5.1,1000.7,93,345,10.6,0.3,10309.5
54243,20220321004501,11.7,1018.8,82,317,0.7,1.2,10175.3
54254,20220321004501,33.7,1009.1,78,66,14.8,1.1,10004.0
54259,20220321004501,10.9,1003.1,21,331,1.6,0.0,10336.5
54324,20220321004501,7.7,1022.7,78,101,4.6,0.9,10413.7
54326,20220321004501,11.6,1014.6,94,179,2.0,1.4,10360.2
54333,20220321004501,34.8,1007.8,49,116,4.1,0.5,10306.6
54334,20220321004501,26.8,1004.1,71,359,13.9,0.6,10174.4
54335,20220321004501,11.9,1009.2,14,133,9.1,0.2,10000.4
54337,20220321004501,34.1,1014.3,38,42,2.0,1.4,10415.2
54339,20220321004501,17.0,1002.1,3,149,3.9,1.0,10106.3
54342,20220321004501,12.6,1013.1,61,284,2.2,1.5,10077.0
54346,20220321004501,2.4,1023.8,59,9,11.8,0.3,10357.8
54349,20220321004501,4.2,1004.5,62,339,13.1,0.2,10387.4
54351,20220321004501,0.7,1008.0,7,355,13.6,0.0,10316.8
54353,20220321004501,12.0,1025.2,62,219,14.4,0.2,10013.1
54365,20220321004501,28.1,1011.0,60,72,8.0,1.0,10073.6
54452,20220321004501,30.9,1025.8,88,10,6.1,0.8,10389.0
54454,20220321004501,12.9,1008.5,55,125,13.0,1.2,10141.6
54455,20220321004501,1.0,1026.3,57,67,13.5,0.9,10472.4
54470,20220321004501,19.3,1012.8,94,212,0.0,0.1,10210.2
54471,20220321004501,23.1,1011.0,90,189,12.0,0.4,10021.4
54472,20220321004501,7.6,1023.4,53,223,12.9,0.6,10379.5
54476,20220321004501,5.7,1007.9,9,353,4.2,0.4,10269.4
54486,20220321004501,11.2,1010.4,91,81,12.7,0.7,10113.6
54493,20220321004501,26.4,1024.0,50,81,6.5,0.6,10397.6
54497,20220321004501,26.2,1010.6,83,239,4.7,1.0,10377.9
54563,20220321004501,29.2,1009.5,16,113,11.4,0.8,10127.9
54579,20220321004501,9.7,1008.0,59,99,7.6,0.8,10200.8
54584,20220321004501,13.3,1004.8,18,226,2.4,1.0,10448.4
54660,20220321004501,24.3,1021.3,42,71,2.7,0.7,10385.8
54662,20220321004501,28.4,1024.2,99,153,5.7,0.9,10103.7
50425,20220321004501,11.8,1021.4,73,123,13.2,1.0,10350.7
50434,20220321004501,9.8,1017.2,76,148,6.6,0.4,10373.2
50514,20220321004501,12.7,1011.3,6,125,7.1,1.1,10296.0
50527,20220321004501,19.4,1001.4,73,45,3.6,0.2,10376.6
50548,20220321004501,5.2,1008.0,78,278,7.7,1.3,10242.7
50603,20220321004501,12.9,1010.4,77,243,11.8,1.1,10056.6
50618,20220321004501,31.3,1024.9,99,78,1.2,0.0,10100.9
50632,20220321004501,11.5,1015.0,86,136,12.9,0.5,10355.9
50639,20220321004501,22.4,1013.9,93,33,11.4,0.5,10433.3
50727,20220321004501,1.8,1023.2,38,354,0.8,0.1,10304.3
50834,20220321004501,14.2,1004.0,23,273,12.0,0.4,10110.6
50838,20220321004501,20.2,1015.8,13,200,8.3,1.3,10041.5
50915,20220321004501,17.4,1024.1,71,191,3.5,1.0,10483.3
50924,20220321004501,10.2,1021.0,81,355,6.0,0.2,10338.3
52267,20220321004501,31.8,1021.5,32,217,10.6,0.1,10404.7
52495,20220321004501,26.0,1024.6,60,102,0.6,1.5,10031.8
52576,20220321004501,24.9,1010.5,93,295,2.6,0.6,10076.6
53068,20220321004501,32.9,1003.2,35,314,11.2,1.5,10227.5
53083,20220321004501,34.7,1002.0,16,135,2.0,0.6,10421.4
53149,20220321004501,12.7,1019.5,60,216,12.8,1.4,10014.2
53192,20220321004501,22.7,1014.1,3,186,11.1,0.6,10364.6
53195,20220321004501,18.0,1014.3,72,174,8.5,1.4,10191.8
53276,20220321004501,26.2,1022.6,83,24,5.8,0.1,10011.2
53336,20220321004501,12.0,1000.1,17,39,14.8,0.3,10488.4
53352,20220321004501,15.0,1013.6,35,222,13.7,0.4,10077.0
53362,20220321004501,15.4,1005.9,75,152,14.3,0.2,10059.4
53367,20220321004501,0.7,1025.7,21,170,2.5,1.4,10231.4
53391,20220321004501,17.6,1016.7,31,213,14.8,0.2,10430.8
53446,20220321004501,4.4,1015.4,41,174,12.2,1.0,10409.0
53463,20220321004501,25.0,1022.5,30,312,9.9,0.8,10445.6
53480,20220321004501,12.0,1018.2,5,245,5.4,0.0,10231.5
53502,20220321004501,10.9,1008.3,67,274,8.2,1.3,10167.9
53513,20220321004501,19.8,1009.8,5,150,11.9,0.0,10460.2
53529,20220321004501,34.9,1003.0,46,13,13.5,0.6,10313.4
53543,20220321004501,16.6,1001.2,75,131,8.4,0.6,10211.9
53547,20220321004501,1.5,1016.1,65,329,3.7,1.0,10118.0
53602,20220321004501,15.2,1002.2,16,34,12.3,1.5,10373.3
54012,20220321004501,13.2,1014.0,42,138,8.5,1.4,10086.5
54026,20220321004501,13.8,1012.7,9,230,9.7,1.1,10167.2
54027,20220321004501,17.8,1006.3,99,102,7.0,0.2,10215.0
54102,20220321004501,22.8,1020.6,80,128,2.6,1.4,10147.9
54115,20220321004501,29.1,1001.7,68,135,8.2,0.0,10448.2
54134,20220321004501,17.7,1021.1,77,304,11.0,0.5,10180.9
54135,20220321004501,34.2,1011.5,97,321,8.3,1.0,10371.7
54208,20220321004501,18.1,1006.2,55,94,0.8,0.9,10349.4
54213,20220321004501,30.4,1014.4,30,55,14.8,0.4,10092.7
54218,20220321004501,9.5,1002.3,17,262,10.6,0.1,10383.0
54226,20220321004501,34.7,1009.5,54,266,0.0,0.5,10033.3
53519,20220321004501,21.3,1007.7,83,33,10.9,0.1,10399.5
53612,20220321004501,13.6,1023.9,7,144,10.6,0.0,10234.5
53614,20220321004501,9.2,1009.4,75,87,4.3,0.7,10171.4
53615,20220321004501,0.3,1009.3,88,80,1.8,0.8,10334.5
53704,20220321004501,15.4,1008.6,19,347,14.0,0.1,10304.7
53705,20220321004501,33.3,1026.0,61,299,1.4,0.2,10032.4
53723,20220321004501,21.1,1011.9,67,277,3.9,0.9,10058.9
53806,20220321004501,26.9,1019.1,6,155,2.4,0.4,10350.7
53810,20220321004501,30.4,1025.5,8,314,7.8,1.3,10100.9
53817,20220321004501,16.5,1018.6,75,318,11.8,0.6,10364.5
53903,20220321004501,2.9,1017.9,17,267,10.9,0.7,10017.8
53910,20220321004501,25.1,1011.1,1,34,11.4,0.5,10335.2
51886,20220321004501,32.7,1009.5,30,134,8.7,0.0,10062.3
52602,20220321004501,18.3,1018.9,22,24,9.2,1.5,10483.8
52633,20220321004501,25.0,1005.8,97,178,8.8,0.5,10360.7
52645,20220321004501,23.9,1021.1,43,299,7.4,0.2,10242.1
52657,20220321004501,14.4,1012.0,7,100,5.2,0.4,10006.0
52707,20220321004501,17.5,1016.9,15,266,13.8,0.7,10137.4
52713,20220321004501,16.8,1003.5,47,164,7.0,1.0,10429.3
52737,20220321004501,15.5,1009.0,100,347,5.3,0.1,10139.1
52754,20220321004501,29.9,1019.8,92,299,14.0,0.6,10426.6
52765,20220321004501,17.5,1023.3,66,143,6.2,0.3,10229.3
52818,20220321004501,3.1,1010.4,33,296,10.6,1.4,10425.9
52825,20220321004501,30.5,1013.8,75,297,13.0,1.3,10490.2
52833,20220321004501,9.5,1009.1,56,347,0.9,0.6,10108.9
52836,20220321004501,22.1,1014.3,39,333,8.6,0.0,10397.8
52842,20220321004501,14.4,1013.0,70,94,0.6,1.0,10230.1
52856,20220321004501,22.3,1002.4,23,79,0.7,0.4,10130.9
52866,20220321004501,13.3,1014.0,25,246,4.6,1.5,10141.8
52868,20220321004501,16.7,1014.3,33,98,2.8,1.5,10191.4
52876,20220321004501,24.4,1005.9,32,46,11.6,0.9,10391.2
52908,20220321004501,32.5,1018.7,15,17,14.1,1.2,10328.2
52943,20220321004501,13.5,1015.3,5,151,6.3,1.3,10254.9
52955,20220321004501,28.5,1016.0,15,29,9.0,0.7,10413.9
52974,20220321004501,25.5,1016.4,32,166,5.5,1.1,10402.0
56004,20220321004501,0.1,1024.0,77,128,2.9,1.0,10070.1
56018,20220321004501,24.8,1015.8,15,183,6.6,0.3,10478.7
56021,20220321004501,31.6,1020.2,36,313,6.4,1.0,10105.2
56029,20220321004501,19.2,1002.3,96,348,7.7,1.4,10073.7
56033,20220321004501,27.6,1021.3,71,347,11.5,1.4,10102.8
56034,20220321004501,28.5,1018.8,95,127,11.8,0.0,10205.4
56043,20220321004501,1.6,1005.4,10,267,8.3,0.8,10070.7
56046,20220321004501,5.8,1004.3,29,167,10.3,1.1,10470.0
56065,20220321004501,12.6,1012.6,2,94,4.7,0.3,10084.4
56067,20220321004501,28.5,1015.1,31,29,5.9,1.2,10022.5
56125,20220321004501,16.8,1018.2,19,83,6.4,1.5,10093.8
56151,20220321004501,18.1,1001.1,44,347,2.6,1.5,10217.4
54715,20220321004501,0.1,1003.9,42,152,14.8,1.0,10013.9
54725,20220321004501,12.0,1006.7,2,79,3.8,1.5,10338.7
54727,20220321004501,11.0,1006.0,97,78,13.9,1.1,10408.2
54744,20220321004501,5.4,1008.1,25,155,2.4,1.1,10386.6
54751,20220321004501,19.5,1011.1,62,203,13.7,0.6,10379.0
54753,20220321004501,24.9,1025.4,75,0,11.8,1.1,10087.2
54764,20220321004501,31.7,1018.8,9,20,6.3,1.3,10223.8
54774,20220321004501,23.7,1020.9,33,300,2.0,1.2,10352.1
54776,20220321004501,27.0,1026.1,71,58,1.9,1.5,10445.5
54808,20220321004501,6.0,1010.2,29,202,13.8,0.3,10008.3
54823,20220321004501,17.0,1005.7,15,98,4.1,1.5,10185.2
54826,20220321004501,21.6,1011.2,70,291,10.8,0.6,10367.3
54836,20220321004501,26.6,1011.5,40,75,13.8,1.3,10380.8
54842,20220321004501,12.4,1003.9,7,246,8.2,1.1,10286.0
54843,20220321004501,10.9,1000.9,35,349,7.6,0.5,10461.7
54857,20220321004501,9.3,1005.1,79,4,11.0,1.5,10434.6
54863,20220321004501,11.9,1015.4,12,338,6.2,1.5,10388.9
54909,20220321004501,31.1,1005.2,52,200,10.7,1.4,10374.6
54916,20220321004501,7.9,1004.7,87,251,14.1,0.8,10180.4
54929,20220321004501,19.1,1001.6,41,177,14.7,0.6,10119.6
54936,20220321004501,21.9,1024.6,53,309,1.7,1.2,10151.6
54945,20220321004501,31.9,1012.2,7,62,3.1,0.9,10473.5
58034,20220321004501,1.8,1002.4,69,131,11.6,1.0,10274.1
53478,20220321004501,24.6,1002.9,37,339,4.6,0.0,10142.0
53487,20220321004501,16.7,1025.4,34,187,1.7,1.3,10224.6
53490,20220321004501,10.6,1003.9,69,316,11.8,1.4,10023.4
53564,20220321004501,7.8,1022.1,41,220,0.5,0.4,10154.0
53578,20220321004501,13.5,1013.9,68,55,4.0,0.7,10059.6
53579,20220321004501,34.4,1014.0,35,114,3.4,0.7,10380.0
53588,20220321004501,19.2,1014.5,82,236,5.6,0.6,10134.5
53594,20220321004501,0.4,1008.3,3,55,11.6,1.0,10394.5
53663,20220321004501,23.9,1024.9,40,228,6.8,1.0,10270.4
53664,20220321004501,2.4,1006.8,51,277,9.9,1.2,10099.8
53673,20220321004501,2.9,1005.4,77,267,1.1,0.1,10309.0
53687,20220321004501,25.0,1006.9,80,234,4.0,0.9,10424.7
53764,20220321004501,10.8,1013.7,90,300,13.1,0.8,10459.9
53772,20220321004501,12.5,1025.9,13,201,10.2,1.0,10426.1
53775,20220321004501,29.2,1004.3,42,349,0.4,0.9,10014.6
53787,20220321004501,18.7,1012.2,4,195,3.8,0.6,10266.2
53853,20220321004501,1.8,1016.0,4,287,4.2,0.4,10325.4
53859,20220321004501,22.5,1004.7,97,296,11.1,0.0,10086.6
53863,20220321004501,19.7,1007.4,49,1,12.4,0.5,10039.3
53868,20220321004501,13.9,1024.6,91,38,9.0,1.3,10013.5
53877,20220321004501,30.8,1012.7,68,19,14.4,1.4,10202.2
53882,20220321004501,31.6,1017.6,14,343,13.8,0.9,10021.1
53884,20220321004501,3.5,1004.8,30,50,4.7,0.1,10394.0
53959,20220321004501,20.3,1021.5,7,135,8.3,0.8,10068.7
53963,20220321004501,23.6,1024.7,44,212,12.1,0.6,10353.7
53968,20220321004501,24.5,1020.4,10,264,0.0,0.6,10387.3
53975,20220321004501,3.7,1018.6,12,34,6.1,0.0,10306.9
57052,20220321004501,26.0,1022.6,61,265,4.2,0.2,10306.8
53646,20220321004501,27.8,1012.9,98,261,10.8,0.4,10275.6
53651,20220321004501,11.9,1008.2,17,166,3.6,0.9,10159.1
53725,20220321004501,26.2,1011.1,23,129,3.9,1.4,10363.4
53735,20220321004501,0.2,1019.6,41,262,10.0,0.8,10260.7
53738,20220321004501,8.6,1016.6,92,229,8.2,0.4,10238.4
53740,20220321004501,31.4,1018.6,28,271,13.3,1.1,10413.9
53754,20220321004501,21.6,1000.2,20,190,2.4,1.0,10484.7
53845,20220321004501,0.1,1013.8,16,156,5.6,1.1,10278.0
53854,20220321004501,21.6,1006.0,30,230,7.3,0.0,10305.6
53929,20220321004501,11.4,1022.1,95,158,9.2,0.2,10446.5
53942,20220321004501,21.4,1020.2,91,131,4.0,0.6,10466.7
53948,20220321004501,8.9,1003.9,6,81,8.4,0.4,10138.7
53955,20220321004501,23.0,1017.2,81,357,8.4,0.2,10227.3
57003,20220321004501,14.9,1017.7,20,57,4.3,1.4,10300.6
57025,20220321004501,5.2,1018.3,90,247,10.5,0.7,10247.5
57028,20220321004501,26.6,1010.1,85,13,9.7,1.4,10131.9
57030,20220321004501,19.9,1021.7,46,52,9.2,1.3,10401.9
57034,20220321004501,11.7,1012.2,21,220,7.2,0.4,10486.2
57037,20220321004501,1.4,1012.3,77,47,14.6,0.9,10349.8
57046,20220321004501,9.9,1015.2,45,231,8.8,0.5,10327.8
57048,20220321004501,30.1,1007.4,64,329,13.3,0.8,10106.3
57049,20220321004501,7.9,1009.1,15,348,7.5,1.1,10270.7
57106,20220321004501,6.1,1017.7,58,337,8.7,0.1,10113.4
57124,20220321004501,27.9,1009.8,51,18,5.2,0.6,10390.1
57127,20220321004501,28.1,1026.3,59,78,14.4,0.9,10203.5
57131,20220321004501,29.1,1002.7,94,307,7.0,1.2,10193.0
57134,20220321004501,20.9,1026.2,16,37,2.6,1.2,10490.5
57140,20220321004501,18.5,1024.5,43,338,1.5,1.2,10367.5
57143,20220321004501,29.5,1002.8,31,79,1.4,0.4,10100.5
57144,20220321004501,8.0,1002.3,91,128,4.7,1.1,10303.8
57154,20220321004501,8.2,1014.5,16,157,4.4,1.1,10022.5
57211,20220321004501,18.1,1012.5,85,123,11.7,0.6,10257.0
57232,20220321004501,26.8,1000.0,23,131,11.0,0.0,10118.4
57238,20220321004501,17.5,1011.9,6,103,5.9,0.7,10362.8
57245,20220321004501,17.6,1003.2,24,96,13.0,1.5,10449.0
57343,20220321004501,7.5,1015.2,64,237,7.9,0.7,10073.2
58362,20220321004501,7.5,1008.7,15,253,14.9,0.0,10033.2
56038,20220321004501,13.4,1008.0,1,174,13.4,0.5,10393.7
56079,20220321004501,4.0,1008.9,94,142,13.6,0.0,10190.8
56144,20220321004501,18.9,1007.7,29,65,12.9,0.4,10192.5
56146,20220321004501,6.8,1014.8,23,98,12.1,0.4,10443.5
56152,20220321004501,10.2,1026.1,81,20,1.6,1.2,10499.9
56167,20220321004501,15.4,1001.4,37,238,14.3,1.3,10291.2
56172,20220321004501,27.5,1006.3,32,140,0.5,0.0,10344.5
56173,20220321004501,18.6,1008.1,88,306,4.9,1.0,10326.1
56178,20220321004501,2.4,1025.0,100,305,2.9,1.2,10406.0
56182,20220321004501,22.8,1001.4,45,248,5.6,0.9,10315.3
56187,20220321004501,2.2,1021.0,99,171,5.8,0.6,10130.6
56188,20220321004501,23.6,1018.9,82,33,5.0,0.1,10189.0
56196,20220321004501,21.1,1015.8,8,74,13.5,1.0,10473.2
56247,20220321004501,26.9,1013.8,97,172,5.3,0.1,10333.4
56251,20220321004501,4.6,1021.2,59,120,8.2,0.4,10272.6
56257,20220321004501,23.8,1000.5,81,31,3.6,0.9,10389.5
56287,20220321004501,7.7,1018.7,16,28,6.7,1.0,10048.1
56357,20220321004501,0.5,1019.3,34,299,1.7,0.9,10190.5
56374,20220321004501,23.6,1010.2,44,163,14.4,0.5,10067.3
56385,20220321004501,1.5,1016.7,40,314,0.4,0.3,10315.6
56386,20220321004501,2.9,1003.6,50,239,6.5,1.2,10385.9
56459,20220321004501,1.3,1018.6,34,36,6.6,0.2,10173.1
56462,20220321004501,25.4,1014.3,40,47,12.0,1.0,10424.8
56475,20220321004501,7.7,1017.3,87,56,10.0,1.3,10157.3
56479,20220321004501,17.1,1012.7,56,99,13.0,1.2,10090.3
56485,20220321004501,1.6,1003.0,99,290,5.8,0.0,10397.8
56492,20220321004501,28.6,1013.7,27,350,0.0,1.3,10470.2
56565,20220321004501,0.2,1015.4,61,160,8.7,0.6,10107.7
56571,20220321004501,25.1,1025.2,59,88,2.4,0.5,10481.6
56666,20220321004501,26.3,1007.1,27,64,9.1,1.3,10224.1
56671,20220321004501,8.4,1012.6,6,55,1.3,1.5,10453.0
57206,20220321004501,27.9,1013.6,56,171,4.7,1.1,10461.8
57237,20220321004501,5.4,1017.0,20,276,4.2,1.3,10379.0
57306,20220321004501,32.0,1018.2,25,347,6.3,0.6,10076.6
57313,20220321004501,32.9,1008.9,71,107,9.2,0.7,10199.8
57314,20220321004501,11.3,1001.1,21,246,10.4,1.1,10315.3
57328,20220321004501,15.4,1005.4,49,8,6.1,0.7,10088.2
57405,20220321004501,1.6,1020.6,42,244,8.8,0.9,10383.0
57411,20220321004501,8.6,1019.3,88,109,9.9,0.1,10302.7
57503,20220321004501,2.4,1026.2,51,252,14.0,1.0,10332.1
57604,20220321004501,34.6,1010.4,96,6,14.3,0.7,10425.9
57608,20220321004501,27.3,1024.4,52,270,1.2,1.3,10074.3
54525,20220321004501,28.0,1006.7,91,33,8.2,0.6,10202.3
54527,20220321004501,27.8,1016.7,31,246,2.2,0.8,10082.3
54623,20220321004501,0.0,1023.8,9,167,10.2,0.7,10441.3
55228,20220321004501,27.9,1004.7,92,262,11.6,1.5,10194.5
55248,20220321004501,28.7,1001.0,52,70,5.4,0.9,10238.1
55279,20220321004501,3.8,1025.1,50,251,10.9,1.1,10488.0
55294,20220321004501,7.2,1021.6,80,45,11.4,0.7,10275.6
55299,20220321004501,22.7,1007.9,10,27,4.6,0.5,10017.2
55437,20220321004501,18.4,1012.9,35,334,3.6,0.5,10484.5
55472,20220321004501,2.1,1019.8,12,347,5.0,0.0,10382.7
55493,20220321004501,12.1,1021.1,100,4,0.2,0.2,10273.5
55569,20220321004501,28.5,1022.0,47,348,1.1,1.5,10425.1
55578,20220321004501,11.8,1023.1,25,203,5.2,1.4,10059.2
55585,20220321004501,29.5,1003.2,46,171,12.6,0.0,10473.9
55591,20220321004501,14.7,1020.3,62,221,5.9,0.4,10024.6
55598,20220321004501,7.7,1014.9,27,351,0.6,0.8,10407.8
55655,20220321004501,8.1,1002.8,27,307,8.6,1.0,10207.5
55664,20220321004501,18.4,1021.3,25,317,11.0,0.6,10315.8
55680,20220321004501,31.8,1012.8,20,6,14.7,0.4,10186.2
55681,20220321004501,29.1,1012.5,45,132,2.9,0.7,10218.5
55690,20220321004501,7.8,1012.2,27,256,7.7,0.8,10496.2
55696,20220321004501,2.9,1001.7,39,33,12.0,0.3,10045.6
55773,20220321004501,28.5,1019.0,92,143,6.3,1.4,10338.6
56106,20220321004501,31.0,1002.9,50,33,3.4,1.3,10282.0
56116,20220321004501,24.5,1002.8,2,114,1.6,1.5,10232.1
56137,20220321004501,7.2,1016.7,98,279,8.9,0.0,10322.5
56202,20220321004501,27.9,1001.8,96,175,14.0,1.4,10189.0
56223,20220321004501,34.2,1011.0,61,338,4.4,0.5,10239.6
56227,20220321004501,18.7,1012.9,89,178,2.3,0.1,10474.8
56312,20220321004501,33.1,1018.1,67,86,0.3,0.4,10197.1
56331,20220321004501,27.3,1018.1,59,307,5.9,1.3,10026.1
56434,20220321004501,6.7,1007.8,26,326,9.5,1.3,10208.0
51053,20220321004501,8.3,1024.1,68,134,0.2,1.2,10000.3
51059,20220321004501,21.2,1008.4,30,318,12.0,1.1,10054.3
51060,20220321004501,0.7,1005.8,52,19,11.9,0.1,10016.5
51068,20220321004501,11.9,1019.7,86,301,1.2,0.2,10315.4
51076,20220321004501,17.4,1003.2,65,111,9.5,0.8,10126.8
51087,20220321004501,14.6,1020.5,99,17,8.9,0.3,10456.3
51133,20220321004501,29.7,1009.4,53,295,14.0,0.7,10417.1
51156,20220321004501,10.9,1016.9,38,220,13.8,1.0,10461.4
51186,20220321004501,30.9,1017.4,62,220,3.3,0.2,10004.4
51232,20220321004501,5.6,1002.0,90,338,10.0,0.7,10345.8
51238,20220321004501,19.9,1012.3,55,143,9.5,1.5,10074.9
51241,20220321004501,5.2,1020.1,51,96,8.5,0.3,10340.4
51243,20220321004501,20.5,1021.2,63,306,14.8,0.3,10168.2
51288,20220321004501,0.5,1019.6,3,122,11.1,1.2,10252.2
51330,20220321004501,31.1,1008.6,100,77,5.0,0.2,10013.3
51334,20220321004501,31.9,1000.5,4,342,13.3,1.3,10198.0
51346,20220321004501,34.2,1023.8,68,14,10.7,0.9,10272.7
51358,20220321004501,12.6,1007.4,64,39,10.6,0.1,10180.3
51365,20220321004501,16.7,1022.7,47,263,14.1,1.4,10115.3
51367,20220321004501,28.2,1012.9,53,358,2.1,1.2,10195.2
51379,20220321004501,13.0,1001.6,51,335,10.6,0.5,10407.1
51431,20220321004501,11.1,1024.3,47,11,5.5,1.3,10032.3
51433,20220321004501,22.5,1009.0,65,302,8.4,1.1,10097.1
51437,20220321004501,2.1,1021.1,10,348,1.7,0.2,10420.2
51463,20220321004501,32.6,1019.0,31,274,3.1,0.1,10121.4
51467,20220321004501,17.4,1008.7,45,283,10.3,0.6,10409.8
51469,20220321004501,3.9,1008.7,38,93,12.7,0.5,10340.5
51470,20220321004501,20.0,1022.1,26,69,2.7,0.2,10448.0
51477,20220321004501,32.3,1012.1,69,44,1.8,0.2,10466.4
51495,20220321004501,6.0,1007.3,54,180,13.8,0.1,10489.2
51526,20220321004501,31.3,1022.6,71,271,14.5,0.7,10452.6
51542,20220321004501,20.0,1012.2,84,86,12.9,0.0,10192.0
51567,20220321004501,22.3,1012.8,37,313,4.1,0.0,10284.2
51573,20220321004501,4.0,1015.7,21,244,14.2,0.5,10259.7
51581,20220321004501,21.1,1008.6,52,63,2.0,1.3,10003.8
51628,20220321004501,7.8,1018.7,3,288,4.5,0.2,10112.2
51633,20220321004501,25.5,1020.1,6,172,8.9,0.5,10463.2
51639,20220321004501,16.2,1025.0,80,47,0.9,0.7,10478.2
51642,20220321004501,13.3,1025.7,68,64,5.3,0.2,10182.0
51644,20220321004501,9.5,1025.9,87,291,2.6,0.8,10300.7
51655,20220321004501,32.3,1008.1,58,27,7.3,1.0,10236.1
51656,20220321004501,2.5,1008.7,70,239,0.7,0.8,10016.0
51701,20220321004501,31.9,1024.2,10,190,7.9,1.2,10488.1
51704,20220321004501,19.9,1002.4,18,250,14.3,1.1,10487.9
51705,20220321004501,12.5,1013.6,85,105,7.4,0.9,10471.7
51709,20220321004501,3.6,1004.2,77,294,1.4,1.0,10093.6
51711,20220321004501,18.7,1015.8,13,270,10.0,0.5,10428.6
51716,20220321004501,10.8,1003.2,71,288,5.1,0.0,10289.4
51720,20220321004501,15.9,1016.8,84,347,3.9,1.5,10280.2
51730,20220321004501,27.9,1008.3,10,313,1.7,1.3,10178.4
51747,20220321004501,23.5,1018.5,46,285,13.6,0.9,10359.2
51765,20220321004501,33.8,1025.7,9,220,3.4,0.3,10246.1
51777,20220321004501,13.1,1016.4,19,353,11.2,1.3,10208.2
51804,20220321004501,28.2,1007.0,18,100,3.0,1.0,10409.8
51810,20220321004501,3.2,1013.6,66,348,10.3,0.2,10433.3
51811,20220321004501,0.5,1003.8,83,198,5.5,1.4,10095.9
51818,20220321004501,20.2,1006.1,39,99,14.0,1.2,10131.2
51828,20220321004501,31.4,1024.6,19,209,8.1,0.3,10216.1
51839,20220321004501,7.6,1019.6,67,0,8.4,1.5,10019.5
51855,20220321004501,24.7,1012.0,75,359,6.8,0.4,10085.8
51931,20220321004501,32.3,1003.4,60,280,2.2,0.5,10365.0
52101,20220321004501,26.6,1021.2,17,220,2.0,1.0,10433.9
52112,20220321004501,12.0,1007.2,63,16,14.0,1.2,10220.7
52118,20220321004501,10.1,1016.7,17,103,10.9,1.1,10156.6
52203,20220321004501,5.3,1023.4,52,16,4.8,0.2,10254.3
52313,20220321004501,8.6,1013.9,28,8,11.8,0.4,10008.7
56444,20220321004501,15.1,1025.0,42,305,5.4,0.3,10318.1
56533,20220321004501,25.7,1014.3,42,178,14.7,1.4,10422.7
56543,20220321004501,30.2,1013.3,77,67,0.4,0.4,10353.4
56548,20220321004501,19.1,1008.0,24,266,10.2,1.4,10137.8
56586,20220321004501,26.2,1025.3,75,313,13.1,0.7,10164.8
56643,20220321004501,29.3,1005.0,25,110,10.5,1.3,10037.0
56651,20220321004501,35.0,1011.7,35,254,8.2,1.1,10182.2
56664,20220321004501,2.4,1015.6,49,312,8.1,0.7,10360.0
56684,20220321004501,20.8,1002.5,85,298,2.6,1.0,10374.3
56739,20220321004501,6.4,1012.7,82,94,4.9,0.1,10063.1
56748,20220321004501,14.8,1016.7,78,1,5.4,1.5,10090.6
56751,20220321004501,24.6,1019.4,29,268,11.7,1.2,10079.3
56763,20220321004501,12.5,1013.1,91,306,2.9,1.0,10292.0
56768,20220321004501,8.6,1008.1,16,346,6.5,1.3,10493.7
56778,20220321004501,21.9,1020.8,38,140,3.5,1.0,10175.0
56786,20220321004501,24.7,1008.9,58,23,5.6,1.4,10497.7
56838,20220321004501,26.9,1000.6,32,124,2.0,0.5,10282.5
56856,20220321004501,22.7,1008.4,8,320,13.7,1.1,10073.2
56872,20220321004501,1.6,1015.9,39,136,3.4,1.5,10262.3
56875,20220321004501,11.5,1002.8,71,324,12.5,0.0,10181.1
56886,20220321004501,3.2,1019.8,59,308,8.6,1.3,10115.4
56946,20220321004501,10.7,1018.9,49,341,1.3,1.1,10311.2
56950,20220321004501,4.3,1000.0,48,284,10.4,1.0,10337.6
56951,20220321004501,21.4,1016.8,61,201,10.9,1.1,10454.2
56954,20220321004501,17.4,1009.3,73,69,3.3,1.4,10212.0
