Station ID,Time,Temperature,Relative Humidity,Wind Direction,Wind Speed,Rain Fall,Visibility
58507,20220321054446,22.9,1004.9,76,311,7.3,0.2,10044.6
58519,20220321054446,19.2,1004.3,80,182,12.9,0.7,10477.9
58527,20220321054446,27.3,1020.3,100,231,0.9,0.4,10247.1
58600,20220321054446,13.8,1006.8,63,282,0.2,1.2,10213.8
58606,20220321054446,28.5,1005.6,75,190,7.0,1.0,10493.3
58608,20220321054446,8.4,1013.0,19,346,8.1,1.3,10291.6
58622,20220321054446,30.9,1025.0,88,211,9.8,0.7,10075.8
58626,20220321054446,31.2,1010.0,31,180,1.8,0.0,10083.4
58634,20220321054446,8.4,1011.5,79,207,4.8,0.5,10117.5
58637,20220321054446,0.5,1022.4,44,6,13.1,0.5,10495.2
58705,20220321054446,11.0,1020.5,74,355,11.2,0.9,10074.6
58715,20220321054446,1.2,1024.2,42,99,13.7,0.7,10430.0
58718,20220321054446,19.7,1004.0,35,317,11.5,1.3,10413.4
58806,20220321054446,0.8,1010.7,6,65,13.1,1.2,10048.6
58813,20220321054446,27.1,1005.8,69,317,12.5,0.2,10466.8
59092,20220321054446,32.1,1001.5,51,207,5.7,0.8,10429.5
59102,20220321054446,14.7,1013.0,100,191,13.3,0.1,10163.7
54236,20220321054446,2.3,1007.0,37,254,2.2,0.1,10480.2
54237,20220321054446,32.8,1008.9,8,310,0.9,0.7,10144.3
54243,20220321054446,24.9,1024.4,52,12,7.6,0.9,10478.4
54254,20220321054446,10.3,1007.5,92,221,6.1,1.0,10328.0
54259,20220321054446,6.8,1000.7,65,314,13.0,0.8,10462.0
54324,20220321054446,16.1,1018.8,13,148,9.4,0.7,10454.7
54326,20220321054446,23.5,1013.2,78,178,11.8,0.8,10441.3
54333,20220321054446,7.5,1012.1,36,140,2.7,0.2,10053.6
54334,20220321054446,14.2,1010.0,47,12,9.9,1.5,10096.6
54335,20220321054446,26.5,1006.5,40,292,1.3,0.0,10417.0
54337,20220321054446,3.8,1026.0,23,353,2.4,1.5,10466.0
54339,20220321054446,34.1,1015.4,67,180,11.0,1.3,10339.5
54342,20220321054446,6.2,1000.1,83,15,10.1,0.1,10473.2
54346,20220321054446,13.2,1005.4,39,100,10.9,0.9,10495.0
54349,20220321054446,17.8,1021.8,9,34,1.1,1.0,10297.0
54351,20220321054446,19.4,1005.4,52,110,1.0,0.1,10342.3
54353,20220321054446,20.8,1013.3,44,108,10.4,0.5,10292.1
54365,20220321054446,5.4,1012.8,96,301,5.4,0.9,10353.1
54452,20220321054446,33.8,1011.5,11,271,0.0,1.0,10421.4
54454,20220321054446,21.5,1007.9,26,309,13.0,1.2,10461.4
54455,20220321054446,1.5,1017.2,55,232,2.0,0.9,10035.6
54470,20220321054446,23.7,1005.1,9,37,8.7,0.0,10206.7
54471,20220321054446,6.3,1018.6,44,57,0.8,0.5,10086.9
54472,20220321054446,14.5,1022.9,27,342,2.5,0.7,10221.8
54476,20220321054446,27.8,1022.4,56,138,2.8,0.5,10397.1
54486,20220321054446,0.4,1002.3,36,248,13.6,0.7,10284.7
54493,20220321054446,25.4,1009.1,16,237,4.5,0.2,10073.0
54497,20220321054446,31.2,1005.6,28,286,9.0,0.1,10264.6
54563,20220321054446,15.1,1009.8,65,112,13.9,1.5,10153.5
54579,20220321054446,7.1,1013.0,86,208,4.0,0.4,10090.6
54584,20220321054446,7.8,1024.8,14,152,2.1,1.2,10385.2
54660,20220321054446,6.1,1023.1,1,194,5.7,1.1,10138.9
54662,20220321054446,16.9,1022.1,82,156,14.4,1.4,10220.6
50425,20220321054446,17.6,1012.2,12,74,0.0,1.3,10064.6
50434,20220321054446,25.0,1010.6,72,299,8.9,0.1,10125.7
50514,20220321054446,6.4,1014.7,98,341,0.8,0.5,10491.2
50527,20220321054446,2.7,1019.3,49,338,1.4,0.5,10187.7
50548,20220321054446,32.4,1011.4,76,327,4.7,1.0,10391.8
50603,20220321054446,34.4,1025.2,78,79,5.9,0.0,10183.7
50618,20220321054446,14.0,1026.2,36,303,10.5,0.0,10371.1
50632,20220321054446,20.1,1015.2,53,335,1.0,0.4,10273.7
50639,20220321054446,26.6,1006.2,41,347,1.1,1.1,10060.7
50727,20220321054446,21.8,1009.5,90,337,4.3,1.0,10266.5
50834,20220321054446,19.6,1016.1,61,84,0.4,0.3,10281.8
50838,20220321054446,6.8,1021.7,66,206,5.9,0.5,10050.2
50915,20220321054446,11.3,1009.8,68,19,10.2,0.7,10250.9
50924,20220321054446,10.1,1002.6,26,104,8.1,0.6,10205.9
52267,20220321054446,19.7,1025.4,83,330,0.3,1.4,10475.3
52495,20220321054446,9.5,1009.9,56,10,1.7,1.2,10019.6
52576,20220321054446,2.0,1004.9,63,302,0.9,0.5,10397.8
53068,20220321054446,33.9,1025.5,93,97,1.6,0.1,10319.6
53083,20220321054446,11.8,1020.3,87,154,2.4,1.3,10424.0
53149,20220321054446,29.7,1020.5,92,138,0.7,0.6,10452.0
53192,20220321054446,33.3,1019.0,62,144,11.2,0.3,10015.0
53195,20220321054446,35.0,1012.9,61,247,14.6,0.8,10360.8
53276,20220321054446,9.6,1000.4,70,79,6.4,0.3,10373.8
53336,20220321054446,30.4,1002.8,43,78,9.6,0.1,10094.2
53352,20220321054446,1.3,1021.4,18,299,0.4,1.0,10194.9
53362,20220321054446,4.8,1007.3,43,102,10.9,1.1,10160.9
53367,20220321054446,25.8,1021.2,46,147,8.3,1.4,10395.0
53391,20220321054446,27.6,1007.1,65,138,5.0,1.0,10048.9
53446,20220321054446,0.6,1011.6,65,143,7.7,0.5,10356.5
53463,20220321054446,31.4,1018.1,18,92,11.6,0.8,10176.0
53480,20220321054446,31.5,1004.5,76,202,7.2,0.4,10064.6
53502,20220321054446,7.2,1002.4,81,355,5.6,1.2,10151.9
53513,20220321054446,11.3,1004.7,2,108,9.5,0.6,10080.6
53529,20220321054446,30.9,1018.9,46,299,6.3,1.0,10249.1
53543,20220321054446,32.3,1018.9,59,225,4.1,0.1,10359.2
53547,20220321054446,34.5,1023.6,90,352,14.0,0.1,10337.8
53602,20220321054446,14.3,1005.0,26,218,1.9,0.6,10152.6
54012,20220321054446,28.6,1004.4,30,1,4.4,1.4,10028.5
54026,20220321054446,2.3,1006.6,65,346,1.7,0.6,10269.9
54027,20220321054446,2.3,1019.4,84,53,6.5,0.0,10431.8
54102,20220321054446,5.7,1025.0,77,18,1.2,0.1,10363.9
54115,20220321054446,25.0,1014.0,84,309,2.4,1.3,10204.2
54134,20220321054446,11.1,1024.9,44,287,8.0,0.7,10014.6
54135,20220321054446,22.4,1024.3,62,337,9.3,0.4,10137.2
54208,20220321054446,4.1,1025.5,80,168,6.5,1.1,10428.2
54213,20220321054446,9.2,1002.1,45,340,14.1,1.1,10428.0
54218,20220321054446,3.1,1003.7,54,278,13.4,0.4,10011.9
54226,20220321054446,22.6,1017.3,84,304,14.1,1.3,10055.4
53519,20220321054446,12.9,1018.6,56,25,11.2,0.2,10152.8
53612,20220321054446,14.1,1020.4,93,7,5.5,0.4,10239.6
53614,20220321054446,34.9,1014.1,78,225,1.0,0.6,10470.6
53615,20220321054446,12.9,1008.1,74,21,13.9,0.4,10232.7
53704,20220321054446,32.5,1024.3,52,327,4.7,1.4,10246.4
53705,20220321054446,20.1,1006.3,78,268,8.7,1.4,10011.0
53723,20220321054446,19.0,1008.3,16,330,7.6,0.4,10485.1
53806,20220321054446,17.2,1014.2,12,335,10.8,0.8,10036.2
53810,20220321054446,11.9,1015.2,75,181,4.6,0.1,10037.6
53817,20220321054446,23.7,1007.8,13,274,7.6,0.6,10174.9
53903,20220321054446,1.7,1006.2,43,297,2.2,0.9,10218.1
53910,20220321054446,25.2,1006.1,56,260,8.0,1.0,10163.0
51886,20220321054446,3.0,1015.7,25,59,4.4,0.2,10409.9
52602,20220321054446,1.5,1002.7,22,205,6.0,0.2,10282.0
52633,20220321054446,31.5,1010.9,87,314,13.8,0.8,10357.0
52645,20220321054446,34.3,1004.2,12,251,14.0,0.6,10232.3
52657,20220321054446,32.4,1006.6,28,93,8.8,0.3,10364.3
52707,20220321054446,24.4,1002.6,79,5,13.0,1.5,10276.1
52713,20220321054446,0.1,1019.5,55,109,1.1,0.8,10494.8
52737,20220321054446,21.2,1023.0,49,32,5.9,1.1,10210.7
52754,20220321054446,23.3,1005.5,76,143,11.6,1.4,10361.2
52765,20220321054446,13.1,1026.0,46,150,0.8,0.7,10321.8
52818,20220321054446,3.9,1014.5,79,200,6.0,0.1,10188.0
52825,20220321054446,30.9,1023.5,99,303,14.8,0.2,10281.9
52833,20220321054446,26.7,1002.4,60,219,14.1,0.6,10332.1
52836,20220321054446,34.0,1001.5,24,327,4.5,1.2,10407.7
52842,20220321054446,16.5,1019.9,25,265,11.9,1.5,10369.6
52856,20220321054446,0.9,1016.5,88,325,11.5,1.3,10096.8
52866,20220321054446,21.6,1011.0,65,95,9.5,1.5,10125.9
52868,20220321054446,19.7,1008.4,22,238,4.9,1.2,10397.0
52876,20220321054446,19.1,1015.1,75,273,11.0,0.3,10285.7
52908,20220321054446,15.2,1007.1,77,243,9.6,1.1,10321.1
52943,20220321054446,13.7,1021.8,50,271,8.8,1.0,10055.8
52955,20220321054446,30.4,1000.9,93,194,14.9,0.5,10472.8
52974,20220321054446,8.2,1022.1,91,119,2.8,0.8,10079.7
56004,20220321054446,10.9,1024.2,4,262,7.5,0.7,10137.6
56018,20220321054446,0.4,1016.3,58,187,5.1,0.7,10487.5
56021,20220321054446,15.6,1015.1,77,89,11.2,0.0,10454.3
56029,20220321054446,31.2,1018.1,29,114,4.9,0.2,10231.8
56033,20220321054446,17.6,1013.4,18,88,5.4,1.2,10063.0
56034,20220321054446,6.6,1009.5,80,323,10.4,0.8,10279.7
56043,20220321054446,2.1,1003.5,13,301,6.8,0.0,10045.4
56046,20220321054446,31.9,1022.7,87,44,0.0,0.6,10364.1
56065,20220321054446,23.0,1009.9,24,127,2.1,0.9,10464.0
56067,20220321054446,23.4,1023.7,90,84,7.3,1.2,10414.0
56125,20220321054446,0.1,1019.7,2,256,5.4,0.5,10261.9
56151,20220321054446,32.4,1011.5,70,56,11.8,1.5,10241.9
54715,20220321054446,28.6,1018.2,12,10,10.6,1.0,10359.7
54725,20220321054446,3.1,1018.6,46,74,10.1,1.5,10166.2
54727,20220321054446,1.5,1025.0,71,313,6.2,0.4,10410.1
54744,20220321054446,2.7,1026.4,80,322,14.5,1.2,10081.7
54751,20220321054446,33.9,1005.8,3,65,8.0,0.9,10389.5
54753,20220321054446,32.2,1018.2,7,298,3.3,0.7,10408.6
54764,20220321054446,33.5,1011.8,84,330,14.4,1.0,10446.3
54774,20220321054446,32.6,1000.8,58,135,1.7,1.2,10330.2
54776,20220321054446,10.6,1006.4,20,139,4.9,1.0,10192.5
54808,20220321054446,6.9,1010.7,26,119,4.1,1.5,10181.2
54823,20220321054446,2.5,1011.4,11,223,2.3,0.9,10423.8
54826,20220321054446,31.1,1011.2,42,185,7.5,1.0,10410.8
54836,20220321054446,14.5,1023.9,75,359,13.0,0.6,10178.4
54842,20220321054446,4.1,1023.0,9,180,5.7,0.1,10006.2
54843,20220321054446,31.0,1008.1,18,218,0.0,0.3,10409.5
54857,20220321054446,20.6,1012.2,68,130,12.2,0.1,10357.2
54863,20220321054446,27.3,1015.9,22,274,0.0,0.7,10347.8
54909,20220321054446,13.0,1012.1,46,279,11.1,1.3,10412.9
54916,20220321054446,20.6,1018.5,52,12,5.6,0.4,10018.2
54929,20220321054446,32.9,1024.4,44,320,12.3,1.1,10321.4
54936,20220321054446,27.8,1004.5,91,165,13.1,1.1,10135.4
54945,20220321054446,0.6,1003.9,46,172,10.0,1.4,10449.4
58034,20220321054446,14.6,1012.2,48,215,13.7,1.4,10180.5
53478,20220321054446,31.0,1025.5,10,332,7.1,0.0,10002.5
53487,20220321054446,19.8,1015.8,55,312,3.5,1.3,10441.6
53490,20220321054446,4.1,1014.3,30,209,6.7,1.4,10456.7
53564,20220321054446,26.8,1014.4,90,162,11.8,0.1,10270.5
53578,20220321054446,34.7,1004.2,77,313,11.0,0.5,10407.1
53579,20220321054446,12.1,1004.7,38,128,5.3,0.8,10228.3
53588,20220321054446,11.8,1018.6,11,247,4.9,0.3,10149.8
53594,20220321054446,19.3,1014.6,23,29,3.7,1.5,10194.7
53663,20220321054446,20.0,1004.0,93,185,4.0,1.2,10314.8
53664,20220321054446,6.9,1023.0,25,53,4.4,0.2,10283.5
53673,20220321054446,34.9,1009.6,88,88,4.7,1.3,10499.1
53687,20220321054446,2.8,1018.9,57,309,5.7,1.4,10347.6
53764,20220321054446,28.1,1005.3,82,353,14.4,0.1,10225.8
53772,20220321054446,8.0,1021.8,39,48,4.8,1.4,10385.8
53775,20220321054446,21.9,1007.4,88,332,8.2,0.2,10227.7
53787,20220321054446,4.9,1021.9,29,22,6.5,1.2,10230.5
53853,20220321054446,27.5,1016.9,63,358,5.7,1.5,10314.1
53859,20220321054446,4.3,1015.9,43,211,1.4,0.8,10463.9
53863,20220321054446,20.4,1016.8,54,178,1.9,0.4,10003.0
53868,20220321054446,26.4,1006.4,84,275,4.5,1.5,10405.6
53877,20220321054446,13.5,1000.7,22,284,11.3,0.3,10000.7
53882,20220321054446,15.0,1007.8,78,266,4.9,0.4,10204.4
53884,20220321054446,15.7,1025.2,50,359,4.5,1.0,10339.9
53959,20220321054446,0.2,1019.8,40,77,11.9,1.0,10117.2
53963,20220321054446,6.5,1007.0,23,236,8.4,0.7,10251.9
53968,20220321054446,20.9,1006.6,19,270,5.4,0.4,10375.3
53975,20220321054446,30.8,1019.5,18,130,2.2,0.6,10270.9
57052,20220321054446,8.1,1002.9,39,155,2.3,0.1,10327.2
53646,20220321054446,6.5,1000.2,9,329,3.9,0.2,10371.6
53651,20220321054446,3.5,1006.5,3,35,5.3,0.8,10002.7
53725,20220321054446,32.5,1013.2,46,264,9.2,1.5,10288.8
53735,20220321054446,30.5,1018.0,36,17,6.2,0.5,10311.5
53738,20220321054446,9.4,1026.4,29,249,10.8,1.2,10498.9
53740,20220321054446,11.8,1026.4,81,106,14.6,0.6,10324.9
53754,20220321054446,2.9,1015.1,100,300,7.9,0.0,10453.7
53845,20220321054446,10.3,1000.3,63,352,4.9,0.1,10276.6
53854,20220321054446,9.1,1022.9,54,248,3.0,0.1,10122.4
53929,20220321054446,28.0,1000.0,73,279,3.9,0.4,10377.8
53942,20220321054446,4.7,1002.8,19,137,14.6,1.3,10254.3
53948,20220321054446,28.9,1005.1,74,51,7.9,0.7,10411.8
53955,20220321054446,15.3,1012.1,78,253,1.2,0.2,10417.4
57003,20220321054446,27.2,1020.9,76,354,13.6,1.1,10126.7
57025,20220321054446,29.3,1012.8,43,52,9.1,0.8,10385.7
57028,20220321054446,18.0,1019.5,100,245,14.6,1.3,10173.4
57030,20220321054446,21.4,1010.9,64,188,5.3,0.8,10443.5
57034,20220321054446,27.3,1009.8,100,302,8.9,0.6,10121.1
57037,20220321054446,34.8,1018.8,74,272,2.6,1.1,10280.3
57046,20220321054446,24.3,1016.1,19,106,5.6,1.4,10290.8
57048,20220321054446,16.1,1010.7,92,231,11.1,1.1,10106.2
57049,20220321054446,13.7,1008.9,46,312,2.4,0.4,10067.5
57106,20220321054446,8.0,1015.0,96,30,14.5,0.0,10126.2
57124,20220321054446,11.1,1006.9,12,100,1.2,1.3,10033.9
57127,20220321054446,9.9,1021.1,23,224,5.0,0.5,10437.9
57131,20220321054446,21.3,1010.2,100,258,7.4,0.0,10229.3
57134,20220321054446,2.6,1021.0,10,24,11.2,0.8,10242.7
57140,20220321054446,10.1,1013.2,50,300,5.8,0.0,10199.9
57143,20220321054446,12.4,1025.3,19,70,9.5,0.4,10456.7
57144,20220321054446,25.6,1007.8,75,269,3.0,0.9,10423.3
57154,20220321054446,8.7,1013.9,3,337,5.9,1.1,10340.3
57211,20220321054446,28.6,1022.5,28,180,14.0,1.2,10461.1
57232,20220321054446,9.4,1017.0,33,21,3.4,0.6,10016.1
57238,20220321054446,31.0,1012.0,31,258,0.3,0.8,10259.8
57245,20220321054446,17.8,1014.2,29,302,9.8,0.2,10298.5
57343,20220321054446,6.8,1025.9,73,282,10.9,1.5,10378.7
58362,20220321054446,4.6,1026.0,27,222,12.0,1.4,10423.4
56038,20220321054446,31.6,1008.2,91,237,5.7,0.0,10439.6
56079,20220321054446,21.0,1011.6,57,236,5.5,0.0,10324.7
56144,20220321054446,13.5,1024.1,90,122,1.0,0.1,10408.3
56146,20220321054446,23.8,1006.4,11,23,9.6,0.0,10267.3
56152,20220321054446,15.8,1018.8,5,175,6.1,0.7,10481.7
56167,20220321054446,25.6,1012.7,30,359,9.6,0.5,10274.3
56172,20220321054446,19.1,1017.6,66,237,3.7,1.4,10436.2
56173,20220321054446,0.4,1002.9,21,242,8.5,0.6,10202.4
56178,20220321054446,16.4,1007.9,76,241,1.7,0.7,10496.1
56182,20220321054446,4.2,1025.6,42,227,14.4,1.0,10484.7
56187,20220321054446,22.8,1025.7,54,23,12.8,1.0,10275.7
56188,20220321054446,28.1,1008.6,77,348,9.7,0.8,10402.6
56196,20220321054446,1.1,1017.3,40,146,9.7,1.4,10345.7
56247,20220321054446,10.1,1010.8,97,267,7.4,0.1,10007.5
56251,20220321054446,19.5,1017.5,25,232,1.9,1.3,10033.4
56257,20220321054446,31.4,1015.4,61,28,2.7,0.0,10229.7
56287,20220321054446,5.8,1008.9,31,277,6.3,0.5,10488.8
56357,20220321054446,26.6,1004.8,96,311,13.6,1.5,10118.0
56374,20220321054446,4.0,1009.2,78,353,14.2,1.0,10172.5
56385,20220321054446,23.2,1015.5,54,24,8.7,0.6,10364.6
56386,20220321054446,4.5,1026.4,73,149,9.1,0.2,10107.8
56459,20220321054446,22.1,1011.0,74,170,6.3,0.4,10274.1
56462,20220321054446,20.0,1005.1,34,356,4.4,1.4,10019.7
56475,20220321054446,32.8,1000.8,99,272,5.4,0.0,10096.8
56479,20220321054446,11.4,1012.5,1,285,7.6,0.8,10175.8
56485,20220321054446,12.8,1006.1,97,313,10.4,0.6,10165.4
56492,20220321054446,33.3,1013.0,99,163,10.4,0.3,10126.9
56565,20220321054446,32.9,1023.0,93,250,6.4,1.0,10190.1
56571,20220321054446,22.3,1002.4,64,281,1.4,0.0,10388.5
56666,20220321054446,34.4,1025.8,66,40,11.7,1.3,10077.5
56671,20220321054446,24.2,1019.5,83,170,7.6,1.2,10194.8
57206,20220321054446,22.0,1009.8,5,214,11.0,0.0,10019.4
57237,20220321054446,4.5,1025.9,20,284,13.3,0.7,10423.8
57306,20220321054446,19.4,1010.9,77,43,8.9,1.3,10354.0
57313,20220321054446,23.3,1000.6,42,239,9.2,0.3,10309.3
57314,20220321054446,11.5,1007.5,88,144,1.8,1.2,10012.4
57328,20220321054446,4.9,1025.2,15,137,13.3,0.2,10415.7
57405,20220321054446,32.1,1008.9,12,99,12.0,1.5,10192.5
57411,20220321054446,3.2,1009.0,70,138,3.9,0.7,10080.3
57503,20220321054446,12.6,1012.8,72,185,4.4,0.3,10341.0
57604,20220321054446,18.9,1012.2,100,175,14.9,0.5,10150.4
57608,20220321054446,34.1,1023.9,8,264,6.8,1.0,10167.1
54525,20220321054446,7.7,1015.3,90,0,9.0,1.0,10111.3
54527,20220321054446,9.0,1002.8,68,34,11.2,1.5,10087.3
54623,20220321054446,9.1,1016.2,81,134,1.1,1.1,10494.6
55228,20220321054446,0.5,1014.3,28,247,14.2,0.6,10268.6
55248,20220321054446,4.4,1026.4,75,353,1.4,1.1,10416.6
55279,20220321054446,34.2,1023.4,24,286,14.9,0.7,10139.5
55294,20220321054446,22.5,1005.6,73,161,8.8,0.1,10090.8
55299,20220321054446,13.0,1026.4,19,333,7.7,0.5,10220.4
55437,20220321054446,1.7,1021.6,13,295,8.7,0.7,10169.6
55472,20220321054446,17.1,1014.9,47,79,8.0,1.3,10348.5
55493,20220321054446,34.1,1023.4,99,123,10.0,1.1,10065.1
55569,20220321054446,33.9,1014.1,14,91,6.0,0.3,10422.0
55578,20220321054446,27.4,1015.8,19,12,0.9,1.0,10429.8
55585,20220321054446,31.6,1004.1,92,100,12.6,0.5,10486.5
55591,20220321054446,1.4,1024.9,58,76,2.5,0.7,10101.7
55598,20220321054446,24.9,1016.3,98,28,0.6,0.2,10337.0
55655,20220321054446,32.8,1018.8,70,69,7.3,0.7,10033.3
55664,20220321054446,17.2,1016.7,73,342,3.9,0.7,10033.2
55680,20220321054446,24.7,1020.3,95,243,11.2,1.5,10382.5
55681,20220321054446,11.0,1023.4,97,105,8.9,1.3,10252.8
55690,20220321054446,3.9,1001.0,99,95,5.0,1.5,10020.9
55696,20220321054446,0.6,1007.4,98,257,2.3,0.9,10166.4
55773,20220321054446,14.9,1019.4,75,241,13.7,0.1,10490.2
56106,20220321054446,31.0,1015.4,22,221,3.5,0.5,10020.9
56116,20220321054446,17.7,1018.7,93,153,11.7,1.0,10367.5
56137,20220321054446,26.4,1025.7,65,342,11.3,0.9,10111.3
56202,20220321054446,9.8,1024.2,91,281,1.8,0.9,10424.9
56223,20220321054446,6.6,1004.8,41,149,6.4,1.3,10357.1
56227,20220321054446,9.4,1019.3,58,307,14.0,1.3,10324.2
56312,20220321054446,6.0,1015.2,93,18,10.1,0.8,10318.7
56331,20220321054446,11.9,1026.4,24,352,5.3,1.3,10156.9
56434,20220321054446,8.3,1007.7,89,77,12.2,0.4,10232.2
51053,20220321054446,21.8,1019.6,90,69,7.1,0.6,10408.8
51059,20220321054446,13.0,1012.0,73,332,4.4,0.0,10016.5
51060,20220321054446,14.8,1003.9,75,22,4.5,1.3,10398.0
51068,20220321054446,17.6,1006.5,21,169,4.9,1.2,10105.5
51076,20220321054446,9.5,1016.4,39,133,13.2,1.5,10348.8
51087,20220321054446,13.2,1012.1,75,325,2.8,0.6,10214.7
51133,20220321054446,26.4,1005.2,93,187,3.8,0.7,10092.7
51156,20220321054446,0.2,1016.3,97,331,3.5,0.8,10332.9
51186,20220321054446,19.1,1005.4,100,331,7.0,0.5,10303.0
51232,20220321054446,16.9,1015.7,31,166,14.5,0.4,10385.9
51238,20220321054446,19.7,1008.7,15,155,1.6,0.6,10232.3
51241,20220321054446,15.3,1023.7,97,189,4.8,0.9,10134.2
51243,20220321054446,32.1,1003.3,73,242,14.2,0.8,10463.3
51288,20220321054446,12.2,1008.1,62,85,7.8,1.5,10043.8
51330,20220321054446,29.3,1004.7,48,58,14.9,0.5,10094.8
51334,20220321054446,10.0,1007.2,61,91,14.9,1.2,10411.1
51346,20220321054446,1.8,1003.6,33,205,11.5,0.5,10451.6
51358,20220321054446,0.9,1007.2,46,42,4.0,1.0,10188.3
51365,20220321054446,21.0,1017.2,15,26,0.1,0.2,10497.2
51367,20220321054446,0.7,1021.0,91,240,9.7,0.6,10196.2
51379,20220321054446,31.7,1016.9,57,0,6.0,1.3,10454.0
51431,20220321054446,13.9,1024.4,98,237,2.3,1.0,10065.7
51433,20220321054446,31.6,1020.2,51,166,10.4,0.8,10333.7
51437,20220321054446,4.6,1011.3,31,159,0.6,0.8,10185.4
51463,20220321054446,7.0,1005.0,76,34,3.4,0.8,10137.9
51467,20220321054446,34.9,1009.1,93,82,6.7,0.5,10349.3
51469,20220321054446,18.4,1014.3,71,167,8.8,0.4,10236.0
51470,20220321054446,20.7,1018.3,32,350,6.9,0.5,10132.8
51477,20220321054446,17.7,1013.3,42,238,6.0,0.8,10133.6
51495,20220321054446,16.3,1013.8,93,241,7.1,1.2,10062.3
51526,20220321054446,1.2,1000.8,75,250,6.3,0.8,10434.6
51542,20220321054446,32.8,1007.5,37,336,1.0,1.5,10210.2
51567,20220321054446,4.0,1003.5,9,64,1.5,0.1,10200.2
51573,20220321054446,14.5,1013.7,21,20,1.8,0.4,10100.8
51581,20220321054446,29.0,1017.7,77,220,3.0,0.2,10261.3
51628,20220321054446,14.3,1015.0,5,57,2.2,0.8,10219.0
51633,20220321054446,5.1,1017.4,93,262,8.9,0.4,10494.7
51639,20220321054446,26.7,1002.6,55,331,2.0,0.6,10451.8
51642,20220321054446,4.4,1005.5,66,0,9.2,0.5,10342.2
51644,20220321054446,32.5,1020.6,75,81,9.8,0.3,10385.3
51655,20220321054446,6.4,1023.1,17,304,3.1,0.4,10254.1
51656,20220321054446,3.9,1004.5,86,187,11.1,1.1,10406.7
51701,20220321054446,2.1,1013.0,63,12,10.7,1.1,10086.2
51704,20220321054446,22.5,1017.2,17,307,2.0,0.2,10443.3
51705,20220321054446,34.7,1015.8,71,60,14.5,1.0,10103.4
51709,20220321054446,29.7,1020.1,15,10,5.6,0.0,10440.1
51711,20220321054446,6.0,1014.8,37,343,0.9,0.2,10483.8
51716,20220321054446,8.7,1000.9,32,150,5.2,1.5,10347.9
51720,20220321054446,15.0,1017.3,50,153,6.7,0.4,10203.4
51730,20220321054446,31.2,1019.1,82,4,10.5,0.4,10032.0
51747,20220321054446,31.1,1019.3,73,111,4.1,0.1,10220.9
51765,20220321054446,3.6,1012.3,14,61,14.3,0.8,10033.5
51777,20220321054446,29.5,1008.5,94,101,3.8,1.0,10287.1
51804,20220321054446,22.0,1006.7,1,271,2.1,1.4,10189.8
51810,20220321054446,21.6,1003.8,11,309,2.8,1.4,10456.3
51811,20220321054446,0.0,1010.7,7,314,11.1,0.3,10253.2
51818,20220321054446,10.4,1021.2,91,291,1.2,1.5,10009.9
51828,20220321054446,7.3,1024.8,40,50,9.0,1.2,10111.5
51839,20220321054446,12.1,1016.4,50,191,5.2,0.7,10392.7
51855,20220321054446,32.7,1016.8,54,111,9.5,1.2,10038.1
51931,20220321054446,5.3,1011.3,25,92,0.1,1.1,10189.3
52101,20220321054446,13.7,1002.3,41,280,2.6,0.7,10001.0
52112,20220321054446,8.2,1021.1,66,354,4.5,1.0,10249.1
52118,20220321054446,17.6,1024.0,12,123,2.8,0.0,10142.3
52203,20220321054446,34.6,1016.8,13,254,1.4,1.3,10440.8
52313,20220321054446,33.4,1018.9,15,12,10.4,1.0,10459.9
56444,20220321054446,6.0,1012.0,37,52,0.9,0.5,10121.1
56533,20220321054446,24.1,1006.9,17,308,0.1,0.7,10356.9
56543,20220321054446,29.7,1013.4,79,167,7.4,0.7,10230.9
56548,20220321054446,20.8,1005.7,40,207,8.6,0.1,10158.8
56586,20220321054446,9.1,1009.9,46,5,9.7,0.9,10024.3
56643,20220321054446,17.6,1005.6,69,84,0.7,0.8,10402.6
56651,20220321054446,31.0,1009.1,17,112,1.0,0.2,10070.0
56664,20220321054446,7.9,1017.9,45,277,7.1,1.2,10170.2
56684,20220321054446,2.3,1005.6,77,32,5.1,0.9,10124.9
56739,20220321054446,17.9,1021.6,8,328,4.4,0.7,10285.5
56748,20220321054446,31.4,1007.3,50,165,7.9,0.5,10338.9
56751,20220321054446,13.5,1015.6,62,188,10.3,0.1,10240.3
56763,20220321054446,20.4,1026.3,90,136,3.5,0.6,10422.4
56768,20220321054446,3.6,1002.6,18,98,9.8,0.4,10041.8
56778,20220321054446,7.1,1011.6,23,88,1.5,1.1,10486.5
56786,20220321054446,24.7,1019.3,28,138,0.2,0.8,10221.6
56838,20220321054446,19.5,1020.5,24,271,14.1,1.2,10224.4
56856,20220321054446,18.5,1001.2,60,14,7.4,1.3,10329.9
56872,20220321054446,20.9,1009.8,55,350,10.5,0.0,10043.7
56875,20220321054446,23.8,1024.5,37,258,14.0,0.7,10356.7
56886,20220321054446,32.0,1018.3,75,29,10.1,0.1,10368.0
56946,20220321054446,30.9,1003.9,53,170,9.6,0.4,10120.5
56950,20220321054446,15.0,1021.6,93,78,9.4,1.0,10276.6
56951,20220321054446,15.5,1011.9,93,303,7.4,0.8,10466.9
56954,20220321054446,17.1,1021.1,99,311,5.1,0.9,10045.3
