Station ID,Time,Temperature,Relative Humidity,Wind Direction,Wind Speed,Rain Fall,Visibility
58507,20220321054436,33.8,1024.6,43,357,14.9,0.9,10136.0
58519,20220321054436,5.5,1006.5,60,74,0.9,0.4,10461.7
58527,20220321054436,1.7,1005.9,6,308,6.3,1.3,10001.3
58600,20220321054436,20.5,1013.7,26,22,13.8,1.3,10474.7
58606,20220321054436,9.9,1017.8,9,138,6.9,0.2,10434.8
58608,20220321054436,19.5,1022.5,26,60,3.5,0.4,10049.7
58622,20220321054436,32.7,1020.7,80,228,11.6,0.4,10465.5
58626,20220321054436,9.4,1024.4,48,171,9.8,0.8,10082.4
58634,20220321054436,22.4,1002.5,24,150,14.0,1.5,10468.7
58637,20220321054436,0.2,1022.4,78,52,3.6,1.4,10286.9
58705,20220321054436,24.2,1005.3,99,317,6.7,1.3,10024.5
58715,20220321054436,5.6,1003.0,34,78,7.4,0.0,10368.4
58718,20220321054436,3.4,1013.0,36,310,8.5,1.5,10251.9
58806,20220321054436,13.2,1020.7,83,6,7.8,1.5,10038.6
58813,20220321054436,33.9,1001.8,23,237,5.3,0.8,10066.7
59092,20220321054436,0.4,1005.4,33,177,11.4,0.6,10319.9
59102,20220321054436,15.9,1005.8,9,112,5.5,1.2,10015.7
54236,20220321054436,15.0,1015.5,97,199,4.9,0.2,10246.0
54237,20220321054436,20.9,1019.9,29,24,0.2,1.1,10183.2
54243,20220321054436,10.3,1016.8,42,296,7.5,0.5,10193.5
54254,20220321054436,0.9,1009.3,65,160,9.4,0.1,10298.5
54259,20220321054436,22.1,1010.4,20,192,7.6,1.1,10103.7
54324,20220321054436,21.5,1023.7,22,35,13.6,1.4,10142.0
54326,20220321054436,23.1,1006.8,87,306,7.8,1.1,10057.9
54333,20220321054436,1.5,1016.2,13,5,9.8,1.2,10423.1
54334,20220321054436,29.4,1015.9,74,63,7.0,0.5,10128.8
54335,20220321054436,22.1,1015.2,52,84,6.0,0.4,10429.8
54337,20220321054436,19.9,1010.9,32,177,2.7,0.5,10099.1
54339,20220321054436,32.0,1026.1,10,101,0.1,0.1,10398.3
54342,20220321054436,0.6,1007.5,36,163,0.1,1.3,10196.0
54346,20220321054436,15.3,1026.4,75,120,6.6,0.9,10027.0
54349,20220321054436,12.4,1009.9,25,277,2.4,1.5,10359.8
54351,20220321054436,30.7,1021.7,2,51,7.3,1.4,10358.6
54353,20220321054436,26.0,1023.1,84,75,13.6,0.3,10358.7
54365,20220321054436,18.2,1001.5,58,351,3.4,0.3,10474.7
54452,20220321054436,27.8,1025.8,77,61,0.9,0.0,10497.0
54454,20220321054436,22.3,1021.5,25,189,8.9,0.1,10374.8
54455,20220321054436,17.4,1019.4,30,289,12.5,1.3,10471.2
54470,20220321054436,20.2,1020.1,88,151,6.6,1.2,10342.8
54471,20220321054436,9.2,1020.7,47,206,8.7,0.3,10300.0
54472,20220321054436,22.9,1012.9,98,174,4.1,0.5,10290.7
54476,20220321054436,13.0,1006.8,28,323,9.0,0.5,10251.5
54486,20220321054436,33.2,1021.2,1,139,10.8,1.1,10144.3
54493,20220321054436,33.7,1013.3,97,348,1.2,1.5,10479.9
54497,20220321054436,10.0,1020.2,75,150,10.1,0.3,10449.4
54563,20220321054436,30.3,1007.5,60,145,9.5,0.2,10185.5
54579,20220321054436,11.9,1010.5,5,243,11.7,0.1,10219.5
54584,20220321054436,29.5,1022.1,17,173,13.2,0.8,10026.1
54660,20220321054436,3.3,1010.9,21,116,13.1,0.2,10067.4
54662,20220321054436,16.2,1008.4,83,240,11.4,1.3,10425.5
50425,20220321054436,5.5,1019.9,79,19,2.5,0.6,10212.3
50434,20220321054436,4.6,1001.1,89,52,14.0,0.4,10292.3
50514,20220321054436,34.1,1026.4,12,266,13.0,0.7,10111.5
50527,20220321054436,0.1,1003.9,13,269,4.8,0.6,10190.4
50548,20220321054436,15.2,1017.7,87,259,6.7,1.2,10420.0
50603,20220321054436,28.1,1019.1,86,226,14.2,0.9,10422.3
50618,20220321054436,12.0,1024.3,37,126,9.9,1.1,10092.7
50632,20220321054436,19.6,1017.4,88,341,1.3,0.8,10046.1
50639,20220321054436,1.7,1011.1,72,358,3.4,1.4,10382.2
50727,20220321054436,21.9,1006.1,41,327,2.7,1.3,10144.1
50834,20220321054436,21.6,1001.8,45,46,7.6,0.0,10209.0
50838,20220321054436,8.8,1013.8,87,247,11.7,1.3,10389.4
50915,20220321054436,16.0,1019.2,44,33,12.6,0.6,10417.6
50924,20220321054436,26.3,1005.1,86,275,5.5,0.9,10396.2
52267,20220321054436,4.3,1018.0,48,124,0.1,0.3,10176.5
52495,20220321054436,4.1,1004.5,77,65,0.8,1.4,10495.6
52576,20220321054436,17.6,1012.6,13,307,6.9,0.3,10236.7
53068,20220321054436,25.9,1003.2,30,99,5.0,0.6,10184.8
53083,20220321054436,11.7,1008.5,41,330,4.2,0.3,10473.9
53149,20220321054436,7.0,1019.6,10,173,5.6,0.1,10496.4
53192,20220321054436,34.8,1015.9,95,92,9.1,0.2,10270.5
53195,20220321054436,34.7,1013.4,6,1,13.8,1.0,10172.6
53276,20220321054436,34.8,1001.3,99,68,14.0,0.2,10006.8
53336,20220321054436,12.3,1010.7,85,346,5.8,1.4,10197.2
53352,20220321054436,7.7,1024.6,82,344,3.1,1.1,10435.5
53362,20220321054436,28.5,1014.9,81,198,0.0,0.9,10359.2
53367,20220321054436,11.8,1006.9,72,122,7.0,0.5,10236.5
53391,20220321054436,30.9,1023.9,69,243,8.8,0.9,10168.9
53446,20220321054436,34.8,1010.9,74,344,8.0,1.1,10203.3
53463,20220321054436,5.8,1019.4,29,359,2.0,0.1,10460.4
53480,20220321054436,2.0,1003.9,29,172,11.6,1.5,10424.6
53502,20220321054436,9.0,1021.7,78,246,8.3,0.2,10361.1
53513,20220321054436,19.6,1010.3,17,281,5.2,1.3,10416.9
53529,20220321054436,13.6,1024.8,38,78,13.3,0.5,10039.5
53543,20220321054436,22.2,1018.4,68,196,12.1,1.5,10232.8
53547,20220321054436,5.7,1011.9,88,145,2.3,0.5,10460.7
53602,20220321054436,22.8,1021.0,66,143,6.8,0.1,10307.0
54012,20220321054436,14.4,1003.8,42,116,2.1,1.0,10196.1
54026,20220321054436,16.7,1007.5,45,82,12.2,1.1,10213.9
54027,20220321054436,3.0,1012.2,83,22,11.1,0.6,10347.6
54102,20220321054436,19.0,1012.2,83,76,0.2,0.8,10480.4
54115,20220321054436,13.4,1006.4,36,24,0.4,0.4,10135.8
54134,20220321054436,7.5,1005.1,8,134,10.1,0.7,10442.3
54135,20220321054436,10.4,1000.6,39,98,7.8,0.5,10211.3
54208,20220321054436,35.0,1019.8,12,331,3.2,0.6,10149.4
54213,20220321054436,30.2,1002.7,11,148,2.3,1.3,10092.5
54218,20220321054436,2.9,1026.3,53,248,7.9,0.7,10442.0
54226,20220321054436,26.2,1011.2,92,88,13.0,1.3,10383.8
53519,20220321054436,7.1,1023.4,32,203,9.9,0.2,10255.0
53612,20220321054436,1.4,1026.3,14,307,13.2,0.7,10125.7
53614,20220321054436,8.1,1007.3,80,326,14.3,0.4,10462.5
53615,20220321054436,2.7,1025.0,89,296,10.8,1.1,10331.2
53704,20220321054436,9.8,1016.0,44,79,11.9,0.6,10474.3
53705,20220321054436,6.6,1011.5,89,132,0.9,0.5,10122.7
53723,20220321054436,30.1,1018.4,100,229,9.4,1.1,10127.0
53806,20220321054436,3.6,1022.0,34,241,1.0,0.6,10010.0
53810,20220321054436,23.0,1020.2,35,311,7.2,0.5,10195.9
53817,20220321054436,23.2,1018.7,66,215,7.8,0.1,10359.6
53903,20220321054436,29.5,1014.2,92,92,3.3,0.3,10046.4
53910,20220321054436,6.6,1012.2,74,289,3.7,0.7,10229.5
51886,20220321054436,5.7,1024.8,2,180,14.2,0.7,10400.4
52602,20220321054436,8.4,1004.2,94,271,7.4,0.2,10411.1
52633,20220321054436,14.1,1025.6,98,65,2.3,1.3,10348.2
52645,20220321054436,10.1,1017.5,65,266,10.4,0.5,10009.1
52657,20220321054436,28.2,1022.8,40,330,8.1,1.2,10262.6
52707,20220321054436,13.2,1006.9,94,153,14.8,1.1,10358.9
52713,20220321054436,16.7,1005.7,35,29,6.3,0.7,10248.4
52737,20220321054436,22.5,1020.0,6,75,5.2,0.5,10312.9
52754,20220321054436,32.1,1000.0,42,349,5.9,0.8,10002.9
52765,20220321054436,6.9,1006.7,3,48,0.2,0.8,10339.0
52818,20220321054436,16.5,1004.2,18,305,3.6,0.7,10006.6
52825,20220321054436,19.4,1005.5,35,230,0.5,0.3,10033.6
52833,20220321054436,23.9,1004.2,72,146,2.4,0.0,10132.7
52836,20220321054436,22.1,1015.5,9,66,1.9,0.6,10016.9
52842,20220321054436,11.5,1008.0,61,126,9.9,0.5,10090.2
52856,20220321054436,34.6,1017.1,11,108,1.8,0.4,10150.3
52866,20220321054436,29.1,1010.7,69,215,0.1,0.3,10361.1
52868,20220321054436,1.2,1008.5,71,251,0.2,0.2,10227.7
52876,20220321054436,26.8,1024.7,89,95,0.5,0.4,10278.3
52908,20220321054436,12.5,1017.2,26,82,1.0,0.3,10276.4
52943,20220321054436,4.6,1023.4,62,194,2.3,1.3,10276.8
52955,20220321054436,27.2,1011.7,44,185,7.7,0.5,10167.3
52974,20220321054436,27.5,1020.0,59,154,4.0,1.0,10093.1
56004,20220321054436,10.5,1003.9,24,111,7.3,0.4,10398.6
56018,20220321054436,0.3,1023.4,77,344,7.3,0.9,10372.1
56021,20220321054436,19.4,1023.3,61,286,4.2,0.7,10114.3
56029,20220321054436,16.8,1016.3,100,162,6.8,1.3,10197.8
56033,20220321054436,21.9,1014.7,58,115,5.3,0.4,10099.2
56034,20220321054436,23.2,1020.9,2,323,2.4,1.3,10399.7
56043,20220321054436,26.6,1022.7,47,118,8.7,1.0,10460.7
56046,20220321054436,8.5,1003.5,8,62,3.8,0.7,10004.7
56065,20220321054436,7.1,1014.5,13,207,2.8,0.9,10346.1
56067,20220321054436,34.8,1013.1,31,110,14.0,0.3,10065.8
56125,20220321054436,28.8,1013.7,2,6,13.1,0.3,10376.3
56151,20220321054436,11.5,1016.9,42,281,12.4,1.2,10411.8
54715,20220321054436,19.1,1008.9,60,224,13.0,1.1,10257.3
54725,20220321054436,1.5,1001.6,15,253,10.2,0.8,10220.0
54727,20220321054436,18.4,1022.6,78,263,9.6,0.2,10313.4
54744,20220321054436,1.1,1016.4,47,288,3.8,1.1,10208.8
54751,20220321054436,2.9,1023.2,57,310,4.9,0.7,10145.8
54753,20220321054436,6.2,1018.7,46,111,8.9,0.0,10056.2
54764,20220321054436,30.0,1009.5,89,50,9.2,1.4,10150.8
54774,20220321054436,2.7,1020.3,84,227,12.8,0.1,10371.5
54776,20220321054436,31.7,1013.3,22,193,10.6,0.6,10123.8
54808,20220321054436,34.1,1005.2,18,266,4.0,1.1,10020.0
54823,20220321054436,6.7,1021.2,14,304,13.7,0.6,10204.4
54826,20220321054436,17.0,1016.2,22,303,2.0,1.2,10355.9
54836,20220321054436,22.4,1004.1,12,299,5.4,0.4,10141.6
54842,20220321054436,14.3,1015.7,69,149,11.2,0.9,10458.8
54843,20220321054436,34.4,1007.5,85,303,12.9,1.4,10109.6
54857,20220321054436,26.5,1024.2,75,210,2.6,0.7,10149.2
54863,20220321054436,27.8,1014.7,70,359,4.0,0.4,10489.8
54909,20220321054436,14.0,1014.4,75,59,7.9,1.0,10401.8
54916,20220321054436,28.7,1022.0,37,35,8.2,0.0,10311.6
54929,20220321054436,1.1,1022.2,38,51,7.6,0.4,10133.6
54936,20220321054436,9.0,1001.1,60,351,1.3,0.4,10176.7
54945,20220321054436,14.1,1010.0,73,102,2.7,1.4,10044.0
58034,20220321054436,20.8,1004.6,42,79,12.3,0.9,10412.3
53478,20220321054436,12.4,1017.2,25,117,7.4,0.5,10406.0
53487,20220321054436,34.3,1002.4,35,125,14.1,0.5,10012.0
53490,20220321054436,15.2,1002.9,11,222,13.4,0.2,10374.4
53564,20220321054436,17.4,1016.3,78,191,7.6,1.4,10005.4
53578,20220321054436,3.8,1011.5,17,36,10.4,1.2,10337.4
53579,20220321054436,30.7,1018.8,27,261,8.7,0.0,10180.6
53588,20220321054436,16.9,1023.3,96,277,8.4,0.2,10448.4
53594,20220321054436,5.4,1004.4,68,94,12.7,1.2,10444.6
53663,20220321054436,32.7,1010.6,29,318,11.8,1.2,10136.6
53664,20220321054436,15.9,1005.6,94,303,14.9,1.5,10349.2
53673,20220321054436,10.5,1022.9,24,239,4.4,0.7,10329.8
53687,20220321054436,32.6,1005.9,12,0,2.3,0.6,10313.3
53764,20220321054436,30.5,1015.6,93,90,4.2,0.0,10481.6
53772,20220321054436,9.3,1000.8,85,315,0.9,0.9,10194.1
53775,20220321054436,3.9,1017.3,76,199,3.4,0.6,10357.4
53787,20220321054436,1.5,1011.9,79,348,9.8,0.1,10208.0
53853,20220321054436,32.3,1008.4,96,167,9.5,0.7,10206.0
53859,20220321054436,23.1,1016.4,7,252,3.0,1.4,10170.6
53863,20220321054436,30.9,1003.9,31,250,7.0,0.1,10166.8
53868,20220321054436,21.0,1007.1,72,55,2.5,0.9,10167.0
53877,20220321054436,8.5,1016.2,5,208,11.3,0.4,10231.3
53882,20220321054436,13.6,1020.1,13,239,0.1,0.3,10097.9
53884,20220321054436,11.5,1025.8,45,152,13.5,0.6,10078.1
53959,20220321054436,33.4,1022.2,76,121,3.8,1.0,10100.8
53963,20220321054436,4.3,1026.4,45,209,14.1,1.2,10423.4
53968,20220321054436,7.7,1017.7,17,184,9.4,0.9,10272.9
53975,20220321054436,11.4,1000.2,21,110,6.5,0.8,10381.2
57052,20220321054436,30.5,1015.5,30,7,2.4,1.2,10222.1
53646,20220321054436,18.0,1018.3,70,260,5.2,1.3,10100.4
53651,20220321054436,23.7,1009.6,64,350,2.0,0.7,10251.9
53725,20220321054436,13.3,1017.0,84,245,11.4,0.3,10338.9
53735,20220321054436,15.6,1005.9,3,72,6.1,0.3,10127.7
53738,20220321054436,10.5,1020.2,62,222,9.0,1.0,10124.5
53740,20220321054436,21.5,1019.8,9,209,11.4,1.5,10250.7
53754,20220321054436,4.8,1010.0,11,315,1.3,0.5,10349.7
53845,20220321054436,24.2,1001.5,21,29,2.1,0.6,10123.0
53854,20220321054436,29.1,1001.0,83,333,9.4,1.5,10307.0
53929,20220321054436,14.9,1014.0,63,200,2.5,0.6,10118.1
53942,20220321054436,1.6,1005.3,65,288,4.5,0.7,10144.6
53948,20220321054436,27.2,1025.2,56,110,2.3,1.5,10220.0
53955,20220321054436,27.0,1012.4,94,21,10.6,1.5,10436.2
57003,20220321054436,17.4,1005.2,35,78,5.0,1.2,10406.4
57025,20220321054436,22.2,1024.5,92,237,11.3,0.7,10314.5
57028,20220321054436,31.4,1012.7,33,29,0.7,1.1,10458.0
57030,20220321054436,9.3,1006.5,63,336,11.6,0.0,10230.0
57034,20220321054436,22.4,1005.0,65,198,5.8,0.6,10198.9
57037,20220321054436,11.5,1016.3,87,175,11.8,0.1,10019.4
57046,20220321054436,13.2,1015.7,2,22,11.7,0.9,10235.0
57048,20220321054436,25.3,1019.3,75,146,14.0,1.2,10418.8
57049,20220321054436,31.1,1026.4,45,103,8.0,0.9,10338.2
57106,20220321054436,26.5,1007.6,78,200,1.0,0.3,10141.1
57124,20220321054436,33.8,1018.2,93,82,2.7,0.5,10205.8
57127,20220321054436,26.7,1001.9,72,230,0.2,0.1,10222.1
57131,20220321054436,21.4,1010.8,63,300,3.0,1.1,10416.1
57134,20220321054436,23.9,1024.0,98,232,8.1,1.1,10494.7
57140,20220321054436,2.8,1009.2,92,212,8.7,1.1,10463.9
57143,20220321054436,32.4,1026.4,43,220,6.0,0.1,10063.9
57144,20220321054436,3.2,1020.0,59,136,9.5,0.4,10087.5
57154,20220321054436,27.2,1003.9,45,167,4.9,1.0,10027.0
57211,20220321054436,31.4,1013.8,44,124,1.7,1.5,10493.6
57232,20220321054436,19.4,1010.5,35,158,5.1,0.4,10109.0
57238,20220321054436,10.0,1002.8,61,15,10.5,0.6,10004.4
57245,20220321054436,5.1,1006.6,45,168,7.0,0.4,10302.2
57343,20220321054436,18.3,1016.6,8,333,10.9,1.5,10129.4
58362,20220321054436,9.5,1018.5,27,253,1.2,0.0,10065.9
56038,20220321054436,19.1,1012.3,35,39,8.6,0.3,10234.8
56079,20220321054436,8.1,1003.2,43,265,5.8,1.0,10452.8
56144,20220321054436,25.6,1021.7,42,61,11.5,0.9,10442.1
56146,20220321054436,5.4,1018.6,36,336,9.8,1.3,10369.1
56152,20220321054436,29.9,1008.6,46,218,6.9,0.8,10480.0
56167,20220321054436,18.9,1018.4,18,279,9.8,0.7,10202.4
56172,20220321054436,4.3,1018.8,23,128,12.7,1.1,10197.5
56173,20220321054436,20.3,1003.3,100,39,2.4,1.0,10428.4
56178,20220321054436,10.4,1003.8,18,105,12.6,0.6,10338.6
56182,20220321054436,6.1,1003.1,74,214,2.7,0.6,10136.2
56187,20220321054436,10.2,1012.2,3,215,10.0,0.0,10001.7
56188,20220321054436,15.2,1008.7,69,319,1.0,1.1,10371.0
56196,20220321054436,7.4,1006.6,67,239,0.1,0.3,10121.4
56247,20220321054436,10.0,1024.3,61,44,4.4,0.9,10038.9
56251,20220321054436,1.6,1002.6,38,280,7.8,0.7,10168.0
56257,20220321054436,12.1,1024.3,63,255,6.2,1.0,10132.8
56287,20220321054436,12.3,1023.7,18,249,5.0,0.4,10022.8
56357,20220321054436,17.2,1011.2,66,171,1.5,0.5,10407.5
56374,20220321054436,10.3,1016.1,40,236,3.7,0.4,10281.5
56385,20220321054436,3.1,1018.6,76,195,8.9,0.9,10373.6
56386,20220321054436,8.6,1012.7,29,156,1.6,0.6,10457.6
56459,20220321054436,26.4,1018.0,7,290,4.9,0.0,10079.8
56462,20220321054436,29.7,1012.9,11,229,11.0,0.9,10240.4
56475,20220321054436,18.6,1008.9,58,224,5.0,0.8,10041.6
56479,20220321054436,2.1,1024.6,62,35,9.0,1.4,10249.6
56485,20220321054436,8.2,1005.5,62,254,12.0,1.1,10111.5
56492,20220321054436,24.5,1000.3,48,218,4.5,1.3,10157.8
56565,20220321054436,16.8,1018.5,37,137,14.1,1.3,10207.4
56571,20220321054436,4.2,1017.7,34,7,14.8,1.0,10041.9
56666,20220321054436,33.8,1006.8,59,238,12.8,0.7,10085.6
56671,20220321054436,30.0,1005.3,71,42,3.6,1.3,10348.9
57206,20220321054436,30.1,1002.3,81,101,9.0,0.4,10142.4
57237,20220321054436,3.3,1000.4,72,174,9.1,1.2,10400.7
57306,20220321054436,19.0,1018.3,98,312,4.3,1.1,10498.3
57313,20220321054436,19.4,1019.1,57,6,12.4,0.2,10272.5
57314,20220321054436,15.2,1023.7,14,76,7.5,0.9,10377.5
57328,20220321054436,3.9,1023.3,40,268,12.7,1.4,10048.1
57405,20220321054436,32.2,1017.9,37,53,12.4,0.1,10360.0
57411,20220321054436,20.7,1008.5,81,165,2.6,0.0,10304.3
57503,20220321054436,9.9,1004.6,73,242,6.3,0.1,10345.7
57604,20220321054436,18.7,1013.7,100,235,9.6,1.4,10346.1
57608,20220321054436,34.7,1004.3,79,246,7.4,1.0,10130.7
54525,20220321054436,6.1,1001.7,10,131,4.7,1.3,10373.8
54527,20220321054436,20.6,1000.0,42,215,9.8,0.1,10036.2
54623,20220321054436,34.9,1004.1,1,284,3.5,1.5,10077.0
55228,20220321054436,20.0,1021.2,68,197,14.5,0.9,10494.0
55248,20220321054436,28.9,1022.9,16,341,11.8,0.0,10247.0
55279,20220321054436,3.9,1018.0,62,162,14.7,1.4,10229.4
55294,20220321054436,12.3,1002.8,59,310,2.1,0.2,10361.3
55299,20220321054436,18.8,1007.7,79,270,10.4,1.0,10363.8
55437,20220321054436,28.0,1008.0,3,182,10.9,1.3,10117.5
55472,20220321054436,4.5,1015.0,40,264,1.3,0.5,10366.9
55493,20220321054436,24.7,1016.5,56,98,12.5,1.4,10295.0
55569,20220321054436,22.7,1010.6,40,135,3.8,0.5,10095.1
55578,20220321054436,28.0,1008.2,45,45,6.5,1.4,10034.5
55585,20220321054436,27.4,1012.3,15,266,11.5,1.0,10212.4
55591,20220321054436,11.3,1015.4,42,251,11.6,0.8,10464.3
55598,20220321054436,19.4,1004.2,23,268,3.9,0.9,10282.4
55655,20220321054436,15.9,1024.0,41,204,0.0,0.0,10442.5
55664,20220321054436,15.5,1016.8,90,51,5.3,1.1,10341.0
55680,20220321054436,19.5,1023.3,1,289,12.2,0.5,10253.2
55681,20220321054436,29.3,1024.9,42,181,0.4,1.5,10124.8
55690,20220321054436,9.2,1021.8,18,44,6.1,1.3,10016.8
55696,20220321054436,22.9,1001.9,71,6,7.9,1.5,10187.3
55773,20220321054436,0.3,1007.8,20,52,13.4,1.5,10432.5
56106,20220321054436,8.2,1023.2,94,67,5.3,1.1,10449.4
56116,20220321054436,31.0,1012.7,55,256,8.3,1.5,10216.5
56137,20220321054436,28.2,1021.2,34,295,12.6,1.5,10316.7
56202,20220321054436,34.1,1012.6,3,351,13.7,0.5,10283.1
56223,20220321054436,34.9,1008.7,98,69,5.6,1.1,10470.4
56227,20220321054436,4.1,1016.0,10,151,13.4,0.3,10276.9
56312,20220321054436,27.7,1001.1,62,181,12.1,1.0,10249.0
56331,20220321054436,13.9,1016.5,2,137,6.8,0.8,10269.9
56434,20220321054436,2.0,1006.7,93,18,12.0,1.4,10335.3
51053,20220321054436,32.7,1011.5,90,188,11.7,0.2,10496.1
51059,20220321054436,22.2,1009.1,41,131,0.4,0.9,10430.3
51060,20220321054436,5.9,1001.4,6,305,4.9,1.4,10066.4
51068,20220321054436,11.9,1025.7,31,247,9.2,1.5,10282.9
51076,20220321054436,20.4,1000.2,71,72,5.4,1.1,10114.1
51087,20220321054436,19.6,1006.9,46,76,12.7,1.3,10098.1
51133,20220321054436,7.5,1016.5,85,107,3.9,0.5,10283.3
51156,20220321054436,14.4,1019.7,67,101,6.2,0.9,10462.7
51186,20220321054436,4.0,1022.7,51,28,9.1,0.0,10153.2
51232,20220321054436,10.1,1013.1,46,0,9.3,0.2,10346.0
51238,20220321054436,20.2,1007.7,97,104,6.9,0.4,10017.3
51241,20220321054436,8.5,1019.1,97,310,11.8,0.7,10136.3
51243,20220321054436,18.4,1026.2,56,116,13.4,1.4,10441.7
51288,20220321054436,27.1,1001.3,22,264,11.2,0.6,10100.2
51330,20220321054436,7.6,1003.4,93,87,3.8,0.8,10102.0
51334,20220321054436,13.5,1019.0,97,29,9.1,0.4,10082.8
51346,20220321054436,4.3,1015.9,35,344,2.1,1.3,10269.7
51358,20220321054436,19.8,1000.7,42,64,12.8,0.2,10243.5
51365,20220321054436,3.0,1007.4,57,167,9.0,1.3,10371.9
51367,20220321054436,20.9,1001.7,59,288,10.8,0.2,10023.6
51379,20220321054436,27.2,1010.1,29,153,6.0,1.4,10287.2
51431,20220321054436,7.9,1022.9,44,169,10.3,0.4,10109.3
51433,20220321054436,9.3,1008.4,87,141,8.0,1.1,10170.4
51437,20220321054436,27.9,1005.4,48,20,8.3,0.1,10308.2
51463,20220321054436,29.7,1003.7,99,255,6.5,0.3,10159.4
51467,20220321054436,3.8,1001.8,71,259,4.7,0.1,10139.0
51469,20220321054436,19.6,1025.4,28,134,10.3,0.9,10144.4
51470,20220321054436,19.6,1025.3,29,7,10.2,1.1,10221.8
51477,20220321054436,20.2,1022.3,1,121,9.5,1.1,10099.7
51495,20220321054436,19.4,1013.5,90,329,2.3,0.3,10175.9
51526,20220321054436,20.1,1013.4,51,26,8.3,0.1,10057.4
51542,20220321054436,13.6,1004.2,69,53,10.3,1.3,10188.4
51567,20220321054436,3.5,1018.4,40,165,5.7,0.0,10084.8
51573,20220321054436,33.3,1025.3,56,138,12.3,0.0,10204.9
51581,20220321054436,21.0,1024.8,58,141,8.7,0.3,10041.4
51628,20220321054436,15.0,1003.3,61,340,3.2,0.4,10343.5
51633,20220321054436,30.0,1026.4,66,273,10.6,0.4,10410.8
51639,20220321054436,3.4,1023.6,70,150,4.1,1.3,10112.5
51642,20220321054436,4.5,1016.8,97,265,8.1,0.5,10088.1
51644,20220321054436,23.2,1021.9,39,254,0.4,1.4,10357.0
51655,20220321054436,19.0,1004.5,40,112,6.2,0.0,10411.8
51656,20220321054436,28.8,1016.6,61,293,0.7,1.3,10033.0
51701,20220321054436,18.5,1013.6,45,257,3.0,0.0,10214.9
51704,20220321054436,3.0,1018.3,26,324,11.4,0.7,10404.9
51705,20220321054436,27.5,1003.0,86,238,14.7,0.8,10064.1
51709,20220321054436,29.1,1007.4,1,129,14.0,0.0,10482.2
51711,20220321054436,5.2,1022.1,71,120,9.8,0.6,10081.4
51716,20220321054436,14.0,1003.9,57,321,0.9,1.3,10447.4
51720,20220321054436,7.2,1011.6,57,174,6.3,1.3,10456.4
51730,20220321054436,10.4,1001.7,36,44,4.6,1.1,10308.2
51747,20220321054436,1.3,1012.4,22,228,9.0,0.7,10306.4
51765,20220321054436,29.9,1002.8,11,248,6.7,1.1,10030.9
51777,20220321054436,2.3,1016.0,40,93,14.7,0.7,10388.3
51804,20220321054436,5.5,1010.0,53,247,5.8,1.1,10388.6
51810,20220321054436,15.6,1007.3,11,125,12.7,0.7,10106.5
51811,20220321054436,32.7,1007.4,26,338,13.4,0.4,10222.0
51818,20220321054436,14.4,1014.7,42,291,5.7,1.2,10259.3
51828,20220321054436,16.3,1004.3,34,219,1.8,0.5,10018.1
51839,20220321054436,4.1,1002.9,51,315,5.7,0.0,10437.3
51855,20220321054436,18.2,1003.8,66,275,11.8,0.6,10012.2
51931,20220321054436,29.5,1013.5,45,348,8.7,1.3,10458.1
52101,20220321054436,30.7,1018.8,25,101,9.8,1.3,10414.9
52112,20220321054436,16.1,1013.2,72,57,7.6,0.9,10395.4
52118,20220321054436,23.6,1000.4,65,220,7.7,1.3,10454.9
52203,20220321054436,1.3,1008.5,94,282,0.6,1.3,10054.9
52313,20220321054436,20.5,1004.9,50,80,14.7,1.4,10478.5
56444,20220321054436,1.5,1017.5,19,345,3.4,0.1,10201.3
56533,20220321054436,26.4,1005.3,47,78,4.7,1.0,10195.2
56543,20220321054436,0.5,1015.8,99,334,11.9,1.5,10497.0
56548,20220321054436,16.4,1021.9,91,232,6.3,1.1,10368.8
56586,20220321054436,15.4,1006.7,60,79,0.3,0.5,10411.8
56643,20220321054436,30.4,1009.4,88,342,13.2,0.2,10217.2
56651,20220321054436,33.9,1002.6,71,317,9.0,0.0,10492.1
56664,20220321054436,3.0,1011.3,12,48,14.8,0.9,10176.5
56684,20220321054436,8.6,1015.3,26,16,11.2,0.8,10400.2
56739,20220321054436,16.9,1003.9,13,175,3.5,0.4,10106.9
56748,20220321054436,2.4,1002.3,10,30,13.4,0.7,10165.5
56751,20220321054436,19.5,1007.0,92,349,6.5,1.0,10103.0
56763,20220321054436,22.3,1024.1,39,191,5.1,0.7,10095.5
56768,20220321054436,25.0,1022.5,47,211,6.6,1.5,10006.6
56778,20220321054436,14.3,1022.5,48,50,5.3,0.0,10392.1
56786,20220321054436,3.2,1019.7,80,298,13.9,1.0,10421.7
56838,20220321054436,31.7,1014.2,86,162,3.5,1.1,10147.2
56856,20220321054436,15.3,1019.0,65,241,4.0,1.5,10485.4
56872,20220321054436,12.2,1012.4,75,139,3.9,0.5,10058.6
56875,20220321054436,23.9,1022.1,54,53,7.1,0.9,10144.6
56886,20220321054436,27.9,1011.2,12,99,8.6,0.4,10416.9
56946,20220321054436,3.4,1000.3,100,259,11.3,0.8,10172.0
56950,20220321054436,1.0,1024.5,50,4,4.9,0.8,10228.3
56951,20220321054436,34.1,1005.2,58,344,3.1,1.1,10343.6
56954,20220321054436,22.5,1026.0,22,124,10.7,1.2,10490.1
