Station ID,Time,Temperature,Relative Humidity,Wind Direction,Wind Speed,Rain Fall,Visibility
58507,20220321054431,33.4,1006.8,2,220,0.4,0.2,10113.8
58519,20220321054431,24.5,1002.5,71,168,5.7,1.5,10074.9
58527,20220321054431,27.6,1003.6,24,38,0.3,0.7,10482.9
58600,20220321054431,3.2,1019.9,9,186,4.7,1.3,10032.8
58606,20220321054431,7.7,1017.6,39,42,11.5,1.1,10147.1
58608,20220321054431,18.0,1012.4,95,281,4.6,1.2,10331.5
58622,20220321054431,18.1,1018.8,87,177,12.9,0.6,10332.6
58626,20220321054431,10.9,1000.1,47,285,3.2,1.0,10246.5
58634,20220321054431,26.5,1021.3,57,160,3.1,0.6,10346.0
58637,20220321054431,2.0,1009.2,38,47,2.9,1.1,10468.5
58705,20220321054431,28.5,1016.7,2,141,10.5,1.2,10072.3
58715,20220321054431,34.9,1024.7,86,261,9.3,1.1,10254.5
58718,20220321054431,13.5,1007.7,43,227,3.2,0.7,10420.4
58806,20220321054431,11.2,1001.9,23,202,8.7,1.5,10179.8
58813,20220321054431,11.6,1004.7,11,273,9.0,0.4,10306.9
59092,20220321054431,20.2,1022.7,25,354,10.4,0.2,10420.4
59102,20220321054431,2.7,1014.5,6,97,3.3,1.2,10049.7
54236,20220321054431,31.8,1011.6,18,61,10.0,0.7,10418.8
54237,20220321054431,33.2,1022.6,27,205,14.3,1.2,10355.8
54243,20220321054431,21.3,1006.0,26,353,10.4,0.2,10435.9
54254,20220321054431,17.0,1002.9,27,52,10.9,0.3,10004.4
54259,20220321054431,24.2,1013.3,27,12,3.6,1.1,10340.7
54324,20220321054431,18.5,1022.0,42,346,3.6,1.1,10025.3
54326,20220321054431,27.8,1025.6,36,15,5.8,1.2,10035.1
54333,20220321054431,9.2,1017.1,20,107,3.0,0.5,10240.6
54334,20220321054431,33.9,1010.2,30,48,1.6,0.7,10319.6
54335,20220321054431,10.9,1023.8,99,301,9.0,1.5,10247.0
54337,20220321054431,32.1,1018.1,5,147,1.9,0.7,10110.2
54339,20220321054431,21.0,1018.5,75,284,12.2,0.5,10080.7
54342,20220321054431,4.2,1007.4,64,208,12.7,0.4,10193.7
54346,20220321054431,8.0,1011.4,90,277,0.9,1.1,10300.0
54349,20220321054431,15.9,1007.1,12,165,14.4,0.3,10481.5
54351,20220321054431,1.6,1025.8,8,172,6.5,1.3,10028.1
54353,20220321054431,18.5,1003.1,14,316,2.5,0.8,10072.8
54365,20220321054431,21.6,1014.3,82,107,12.7,1.1,10142.4
54452,20220321054431,19.1,1018.7,89,197,4.3,0.7,10013.1
54454,20220321054431,9.7,1004.6,47,192,12.4,1.3,10020.6
54455,20220321054431,12.4,1007.6,87,121,12.2,0.7,10353.0
54470,20220321054431,22.9,1025.4,22,284,5.2,1.5,10424.9
54471,20220321054431,9.3,1008.3,1,149,9.0,1.2,10363.2
54472,20220321054431,29.1,1001.7,21,73,10.3,1.5,10059.7
54476,20220321054431,30.0,1012.1,76,11,6.7,1.3,10169.3
54486,20220321054431,18.0,1022.2,82,329,14.1,1.0,10348.7
54493,20220321054431,3.0,1021.1,97,229,8.9,1.3,10214.7
54497,20220321054431,19.6,1003.2,10,118,12.5,1.0,10330.9
54563,20220321054431,28.3,1008.8,22,260,12.9,0.8,10240.4
54579,20220321054431,10.4,1002.2,88,138,12.1,1.2,10483.6
54584,20220321054431,32.1,1008.4,73,133,8.6,0.5,10393.9
54660,20220321054431,6.7,1005.5,98,47,0.7,0.3,10382.9
54662,20220321054431,24.1,1005.1,22,75,4.6,0.6,10038.3
50425,20220321054431,31.6,1003.1,59,184,10.0,0.1,10245.0
50434,20220321054431,33.6,1015.5,43,259,8.9,1.5,10193.1
50514,20220321054431,27.5,1020.5,99,215,11.2,0.0,10483.5
50527,20220321054431,11.7,1024.5,93,26,14.6,0.9,10459.9
50548,20220321054431,7.9,1010.2,1,89,5.0,1.0,10384.8
50603,20220321054431,12.4,1022.7,10,305,7.2,0.3,10089.4
50618,20220321054431,9.6,1020.2,69,111,1.4,1.4,10181.4
50632,20220321054431,30.6,1022.7,61,350,1.7,0.0,10418.1
50639,20220321054431,17.0,1001.7,82,159,7.7,0.1,10226.6
50727,20220321054431,20.5,1005.8,28,210,0.0,0.8,10266.0
50834,20220321054431,2.5,1026.3,20,337,6.6,1.1,10461.3
50838,20220321054431,20.1,1008.4,79,281,1.6,0.3,10053.8
50915,20220321054431,8.0,1019.5,20,331,11.5,1.2,10326.6
50924,20220321054431,19.5,1005.5,93,101,12.8,1.5,10384.3
52267,20220321054431,24.9,1020.4,8,4,5.2,1.1,10241.7
52495,20220321054431,6.2,1003.8,23,93,7.2,1.2,10156.6
52576,20220321054431,6.6,1019.3,78,227,13.9,1.2,10034.9
53068,20220321054431,10.5,1010.2,42,318,8.7,1.3,10386.4
53083,20220321054431,30.0,1023.1,76,27,6.5,1.5,10204.1
53149,20220321054431,9.4,1014.4,93,318,8.4,1.0,10374.8
53192,20220321054431,34.3,1001.9,62,290,1.4,0.6,10185.3
53195,20220321054431,25.0,1004.8,60,121,9.0,1.3,10157.7
53276,20220321054431,22.6,1023.3,84,76,4.5,1.4,10286.0
53336,20220321054431,11.3,1011.5,95,160,6.1,1.1,10110.7
53352,20220321054431,16.7,1014.2,67,265,7.8,0.4,10319.9
53362,20220321054431,0.9,1017.3,37,268,0.7,1.1,10022.5
53367,20220321054431,34.7,1005.3,22,79,8.7,0.8,10471.6
53391,20220321054431,14.7,1025.2,72,204,1.4,0.9,10079.7
53446,20220321054431,33.5,1015.1,97,124,11.4,1.4,10350.1
53463,20220321054431,22.5,1022.2,89,225,1.1,0.0,10438.9
53480,20220321054431,28.3,1007.6,97,241,2.0,0.1,10047.0
53502,20220321054431,13.4,1000.1,81,209,9.5,0.7,10462.8
53513,20220321054431,22.1,1020.3,11,169,7.5,0.6,10242.4
53529,20220321054431,25.8,1019.8,47,13,1.5,0.2,10132.8
53543,20220321054431,0.6,1011.7,6,350,3.4,0.1,10415.9
53547,20220321054431,9.6,1005.2,25,41,5.0,0.4,10122.5
53602,20220321054431,2.9,1005.0,36,179,12.6,1.0,10240.9
54012,20220321054431,27.3,1001.6,15,232,3.1,1.2,10489.5
54026,20220321054431,29.4,1005.9,97,57,11.1,0.9,10448.5
54027,20220321054431,4.9,1026.1,53,289,3.1,0.8,10467.5
54102,20220321054431,33.3,1021.1,13,271,13.8,0.4,10401.4
54115,20220321054431,24.9,1009.3,39,277,0.6,0.8,10232.4
54134,20220321054431,18.2,1008.7,88,17,1.6,1.5,10099.3
54135,20220321054431,4.4,1023.2,47,317,9.5,0.2,10297.3
54208,20220321054431,4.8,1001.2,90,290,6.0,0.5,10307.8
54213,20220321054431,0.1,1025.5,84,125,5.5,0.9,10298.0
54218,20220321054431,6.5,1007.8,97,2,14.5,1.1,10139.1
54226,20220321054431,28.5,1001.8,10,32,10.7,0.0,10281.9
53519,20220321054431,11.3,1007.6,49,231,8.3,1.3,10248.7
53612,20220321054431,15.0,1005.9,87,206,0.0,1.3,10204.8
53614,20220321054431,21.2,1003.8,98,41,12.1,0.5,10317.2
53615,20220321054431,10.7,1021.3,67,291,4.7,1.2,10224.9
53704,20220321054431,10.7,1000.2,46,229,14.0,1.3,10471.9
53705,20220321054431,9.0,1007.1,87,321,13.0,0.1,10030.9
53723,20220321054431,34.7,1011.4,83,20,3.7,0.8,10044.0
53806,20220321054431,3.2,1025.5,38,326,5.4,0.7,10404.0
53810,20220321054431,4.2,1014.6,34,239,11.5,0.6,10090.8
53817,20220321054431,16.6,1017.5,15,74,11.3,0.8,10220.4
53903,20220321054431,26.7,1014.0,76,298,7.2,0.5,10208.6
53910,20220321054431,25.0,1002.4,84,20,11.5,1.2,10039.7
51886,20220321054431,21.2,1025.3,5,74,5.9,0.9,10177.1
52602,20220321054431,7.4,1007.7,55,213,4.4,0.0,10270.2
52633,20220321054431,32.8,1017.3,75,152,10.0,1.3,10346.9
52645,20220321054431,24.7,1004.1,53,64,10.0,1.2,10053.1
52657,20220321054431,25.5,1000.7,51,188,4.0,0.2,10431.3
52707,20220321054431,2.0,1007.3,1,139,11.0,0.6,10028.7
52713,20220321054431,21.7,1001.7,84,3,10.2,0.9,10386.1
52737,20220321054431,8.5,1018.6,99,277,2.2,0.7,10274.7
52754,20220321054431,29.7,1024.1,66,254,10.3,0.7,10299.6
52765,20220321054431,28.9,1008.5,50,100,1.3,0.1,10402.0
52818,20220321054431,2.0,1001.2,96,172,8.4,0.6,10121.4
52825,20220321054431,30.3,1013.7,65,81,4.8,1.0,10244.6
52833,20220321054431,11.3,1013.7,80,267,11.0,1.2,10234.5
52836,20220321054431,6.2,1004.4,76,304,8.1,1.2,10149.6
52842,20220321054431,24.9,1013.2,96,195,13.5,0.2,10399.1
52856,20220321054431,13.2,1005.2,56,218,10.9,0.3,10264.2
52866,20220321054431,25.8,1010.9,70,54,10.1,0.4,10227.1
52868,20220321054431,33.6,1001.2,75,252,0.3,0.6,10046.6
52876,20220321054431,33.8,1019.3,61,164,5.6,1.1,10434.3
52908,20220321054431,29.0,1022.9,19,312,2.1,1.4,10182.6
52943,20220321054431,3.5,1010.8,22,354,12.9,1.4,10154.3
52955,20220321054431,13.9,1022.8,63,187,3.2,1.3,10358.0
52974,20220321054431,18.1,1007.6,76,15,11.9,0.3,10127.2
56004,20220321054431,7.7,1023.9,23,178,4.5,0.8,10346.1
56018,20220321054431,16.9,1005.4,54,292,1.0,1.1,10491.7
56021,20220321054431,13.0,1022.2,81,62,10.8,0.2,10205.6
56029,20220321054431,6.0,1024.8,1,340,2.6,0.3,10386.6
56033,20220321054431,8.3,1009.1,19,5,11.2,0.8,10377.9
56034,20220321054431,9.1,1022.1,80,87,14.7,0.8,10443.7
56043,20220321054431,2.6,1016.4,32,319,12.9,0.3,10346.6
56046,20220321054431,30.4,1006.2,96,263,4.3,0.7,10271.7
56065,20220321054431,28.8,1022.7,24,207,4.3,1.4,10445.5
56067,20220321054431,23.5,1002.9,90,245,11.7,0.0,10241.0
56125,20220321054431,8.5,1005.2,78,46,11.4,0.4,10251.1
56151,20220321054431,16.2,1002.8,52,194,13.0,1.0,10207.4
54715,20220321054431,14.3,1001.7,34,25,12.6,1.3,10335.5
54725,20220321054431,29.6,1024.1,6,340,3.5,1.0,10026.7
54727,20220321054431,9.7,1019.4,43,200,11.7,1.5,10416.2
54744,20220321054431,28.2,1003.1,77,136,10.4,1.5,10102.9
54751,20220321054431,31.7,1014.2,80,152,7.6,0.9,10023.7
54753,20220321054431,33.8,1002.4,71,245,2.7,1.5,10222.6
54764,20220321054431,27.8,1017.9,3,267,3.8,0.1,10054.0
54774,20220321054431,25.4,1022.6,91,318,10.0,0.6,10447.7
54776,20220321054431,25.8,1024.5,77,213,7.2,1.2,10377.2
54808,20220321054431,29.6,1000.8,16,103,9.9,0.9,10449.7
54823,20220321054431,14.4,1002.7,86,150,9.1,0.0,10374.3
54826,20220321054431,6.9,1020.3,2,7,0.1,0.7,10296.2
54836,20220321054431,0.8,1002.7,93,148,10.2,1.2,10465.5
54842,20220321054431,15.7,1005.0,12,337,5.5,0.7,10289.8
54843,20220321054431,4.9,1023.1,14,220,8.3,1.0,10300.5
54857,20220321054431,0.7,1020.1,34,356,7.1,1.0,10102.1
54863,20220321054431,12.2,1025.6,73,346,8.3,1.2,10155.4
54909,20220321054431,13.0,1019.2,41,186,11.7,0.7,10493.7
54916,20220321054431,33.9,1009.0,29,199,9.9,0.1,10034.6
54929,20220321054431,8.7,1015.1,36,221,2.8,1.2,10454.7
54936,20220321054431,31.3,1010.7,65,246,12.8,0.4,10416.3
54945,20220321054431,34.8,1010.0,92,82,9.2,0.7,10401.5
58034,20220321054431,7.8,1014.8,17,66,6.5,1.2,10082.8
53478,20220321054431,0.2,1014.7,31,61,12.8,1.3,10325.2
53487,20220321054431,4.0,1022.3,84,120,8.5,1.5,10154.6
53490,20220321054431,28.1,1016.7,92,80,4.2,0.7,10120.6
53564,20220321054431,1.1,1010.1,3,178,9.9,1.4,10122.0
53578,20220321054431,19.6,1021.4,55,351,5.1,0.4,10132.1
53579,20220321054431,28.0,1018.1,47,102,3.6,0.9,10315.0
53588,20220321054431,13.5,1020.3,42,290,6.6,1.2,10070.0
53594,20220321054431,27.9,1004.9,5,55,13.8,0.2,10207.0
53663,20220321054431,28.6,1002.2,34,266,4.1,0.4,10036.1
53664,20220321054431,4.9,1008.6,23,347,13.0,0.5,10251.4
53673,20220321054431,9.7,1004.7,25,70,3.1,1.3,10450.9
53687,20220321054431,22.1,1024.8,3,219,7.5,1.4,10374.5
53764,20220321054431,26.7,1004.8,52,254,4.0,0.9,10234.2
53772,20220321054431,17.2,1003.5,52,248,5.1,0.9,10021.5
53775,20220321054431,2.8,1012.1,30,340,4.9,0.5,10019.8
53787,20220321054431,4.8,1017.2,76,71,2.7,0.5,10209.6
53853,20220321054431,8.8,1020.9,98,119,4.9,0.8,10046.4
53859,20220321054431,24.9,1025.8,36,124,0.8,1.0,10407.2
53863,20220321054431,11.2,1017.3,13,75,6.0,1.3,10321.1
53868,20220321054431,21.8,1005.1,39,203,7.0,1.3,10192.4
53877,20220321054431,23.0,1004.5,17,64,12.6,0.1,10263.2
53882,20220321054431,3.2,1024.4,99,218,9.7,0.5,10071.6
53884,20220321054431,27.5,1007.1,1,142,13.4,0.4,10277.6
53959,20220321054431,33.3,1024.9,14,227,10.0,0.3,10200.5
53963,20220321054431,24.7,1000.1,77,313,5.8,0.5,10251.3
53968,20220321054431,19.5,1016.3,2,164,7.2,0.7,10347.6
53975,20220321054431,6.9,1015.1,31,342,10.9,1.0,10197.0
57052,20220321054431,1.7,1025.2,74,242,14.8,1.4,10159.0
53646,20220321054431,13.6,1007.3,5,14,0.9,1.3,10226.2
53651,20220321054431,20.4,1004.1,25,237,13.6,1.0,10149.9
53725,20220321054431,10.5,1007.9,57,325,6.6,0.6,10159.8
53735,20220321054431,17.9,1015.8,76,223,1.1,0.4,10432.1
53738,20220321054431,0.3,1025.1,69,220,3.4,1.2,10000.0
53740,20220321054431,33.6,1002.5,34,306,8.3,0.2,10346.0
53754,20220321054431,3.2,1021.3,49,173,1.7,0.1,10472.3
53845,20220321054431,15.3,1017.0,90,333,6.4,1.2,10318.8
53854,20220321054431,30.0,1022.6,55,166,5.7,0.6,10239.1
53929,20220321054431,4.1,1009.9,34,278,0.6,0.7,10485.1
53942,20220321054431,4.6,1003.2,84,204,11.7,0.7,10222.3
53948,20220321054431,9.6,1003.8,20,14,3.4,0.8,10076.5
53955,20220321054431,4.2,1020.9,28,135,4.0,0.6,10354.7
57003,20220321054431,1.7,1001.5,61,272,11.1,1.4,10105.1
57025,20220321054431,22.9,1014.0,39,140,14.4,0.5,10141.0
57028,20220321054431,11.1,1024.7,26,117,14.3,0.4,10249.5
57030,20220321054431,32.8,1013.4,11,109,13.0,0.6,10339.5
57034,20220321054431,4.4,1007.4,70,140,13.4,0.2,10365.5
57037,20220321054431,9.3,1014.8,95,356,9.5,0.0,10236.6
57046,20220321054431,27.2,1013.0,5,102,10.8,0.1,10375.4
57048,20220321054431,11.1,1001.2,76,284,3.3,0.5,10136.6
57049,20220321054431,7.1,1007.7,22,77,5.1,0.6,10198.8
57106,20220321054431,25.3,1013.4,23,184,5.4,0.9,10330.9
57124,20220321054431,24.2,1002.6,29,80,0.7,1.2,10271.7
57127,20220321054431,3.5,1024.2,47,72,4.4,0.1,10107.0
57131,20220321054431,28.2,1016.3,22,164,3.6,0.2,10282.1
57134,20220321054431,30.3,1018.4,92,25,1.1,1.0,10444.3
57140,20220321054431,30.8,1023.3,62,335,13.4,0.1,10130.4
57143,20220321054431,9.1,1012.2,3,180,14.4,0.0,10418.2
57144,20220321054431,13.2,1003.9,41,151,2.7,0.5,10376.3
57154,20220321054431,12.6,1011.5,2,203,9.2,0.8,10169.0
57211,20220321054431,0.7,1007.8,43,250,4.3,1.1,10178.3
57232,20220321054431,26.9,1017.4,46,333,2.6,0.7,10235.1
57238,20220321054431,20.8,1013.0,71,185,1.6,0.7,10310.3
57245,20220321054431,30.4,1006.2,5,249,13.0,0.1,10090.6
57343,20220321054431,33.7,1007.0,45,189,11.0,0.6,10267.7
58362,20220321054431,3.4,1010.9,38,76,4.3,1.0,10200.8
56038,20220321054431,0.1,1026.1,48,254,2.8,1.0,10340.7
56079,20220321054431,14.7,1018.4,50,71,5.3,0.5,10378.2
56144,20220321054431,31.5,1018.8,17,29,1.3,1.3,10044.9
56146,20220321054431,4.9,1025.7,39,351,14.3,1.1,10123.7
56152,20220321054431,29.4,1018.1,30,278,4.4,0.0,10375.7
56167,20220321054431,13.8,1014.9,65,310,7.3,1.3,10444.3
56172,20220321054431,2.6,1018.6,15,242,13.4,1.0,10445.2
56173,20220321054431,22.3,1021.6,63,344,9.1,0.4,10105.6
56178,20220321054431,22.8,1005.4,76,181,4.0,0.0,10254.2
56182,20220321054431,33.3,1014.1,36,208,7.7,1.2,10431.6
56187,20220321054431,4.3,1025.7,93,240,3.8,1.0,10128.1
56188,20220321054431,1.3,1025.6,19,281,8.0,0.5,10043.5
56196,20220321054431,8.7,1004.5,55,7,1.5,1.3,10154.8
56247,20220321054431,23.2,1016.6,12,312,11.9,1.5,10365.6
56251,20220321054431,9.4,1010.9,84,137,11.6,1.1,10142.8
56257,20220321054431,16.5,1002.1,77,79,1.9,0.6,10357.8
56287,20220321054431,7.2,1021.9,52,60,11.5,0.5,10231.9
56357,20220321054431,30.8,1003.8,61,259,12.4,0.0,10081.1
56374,20220321054431,21.3,1019.1,37,290,7.0,1.1,10048.2
56385,20220321054431,20.2,1003.4,22,295,12.7,0.9,10409.9
56386,20220321054431,25.7,1017.5,81,186,12.7,0.3,10052.6
56459,20220321054431,11.4,1009.8,99,206,2.6,1.1,10247.2
56462,20220321054431,34.1,1003.3,50,266,0.4,0.1,10439.4
56475,20220321054431,18.3,1022.1,81,34,5.0,1.3,10283.0
56479,20220321054431,25.9,1025.0,90,345,9.7,0.9,10459.7
56485,20220321054431,19.7,1007.7,43,248,4.0,1.2,10488.9
56492,20220321054431,5.8,1002.8,13,201,13.6,0.5,10282.1
56565,20220321054431,3.3,1015.5,61,288,0.6,0.8,10027.6
56571,20220321054431,0.0,1001.6,98,97,14.3,1.4,10264.2
56666,20220321054431,19.9,1022.2,39,97,5.9,0.0,10233.6
56671,20220321054431,32.5,1005.1,85,149,8.0,0.8,10382.3
57206,20220321054431,9.4,1011.1,16,11,6.1,1.1,10445.7
57237,20220321054431,2.0,1013.3,15,137,0.9,1.1,10058.9
57306,20220321054431,19.9,1001.1,82,326,0.8,1.1,10029.5
57313,20220321054431,26.9,1013.8,54,90,7.9,1.0,10051.7
57314,20220321054431,18.4,1009.0,88,90,10.4,0.2,10170.6
57328,20220321054431,16.6,1000.9,73,97,14.7,1.5,10209.4
57405,20220321054431,35.0,1015.2,82,144,0.4,1.0,10312.9
57411,20220321054431,18.7,1013.5,30,304,4.0,0.7,10022.0
57503,20220321054431,26.7,1010.5,47,83,11.5,0.1,10087.6
57604,20220321054431,0.1,1019.7,7,159,1.9,0.2,10339.1
57608,20220321054431,11.9,1001.4,43,37,2.2,1.5,10056.0
54525,20220321054431,7.7,1017.4,8,300,2.6,0.1,10409.3
54527,20220321054431,11.1,1020.9,32,350,9.9,0.1,10193.6
54623,20220321054431,10.1,1016.0,91,328,5.4,0.8,10276.1
55228,20220321054431,28.4,1006.1,56,314,9.6,0.9,10437.2
55248,20220321054431,2.3,1025.0,70,8,1.6,0.8,10358.7
55279,20220321054431,5.6,1001.2,66,183,14.1,0.8,10000.2
55294,20220321054431,25.2,1012.7,79,199,4.4,1.2,10067.1
55299,20220321054431,29.8,1013.1,27,186,14.5,0.5,10099.2
55437,20220321054431,13.1,1021.7,97,163,0.9,0.1,10233.1
55472,20220321054431,16.5,1011.8,52,75,11.1,0.0,10440.7
55493,20220321054431,24.7,1024.1,45,95,14.6,1.4,10343.6
55569,20220321054431,18.4,1001.3,6,41,6.1,1.1,10114.9
55578,20220321054431,21.2,1008.6,41,161,5.0,1.2,10412.2
55585,20220321054431,16.3,1006.3,28,272,4.9,1.5,10065.3
55591,20220321054431,6.2,1009.2,58,246,11.6,0.5,10434.1
55598,20220321054431,16.0,1003.1,20,144,6.9,0.0,10004.2
55655,20220321054431,27.5,1019.2,67,29,12.5,0.6,10445.7
55664,20220321054431,14.7,1009.7,8,40,0.2,1.0,10478.2
55680,20220321054431,16.5,1024.0,52,225,6.5,0.0,10258.7
55681,20220321054431,27.5,1000.0,46,75,3.8,0.1,10057.1
55690,20220321054431,27.5,1023.6,98,71,0.1,0.3,10206.6
55696,20220321054431,19.6,1022.6,76,226,7.3,1.4,10412.4
55773,20220321054431,22.2,1003.5,31,269,13.6,1.3,10416.0
56106,20220321054431,25.9,1022.7,79,28,10.4,0.4,10358.7
56116,20220321054431,15.1,1001.8,87,271,3.6,0.8,10242.1
56137,20220321054431,11.3,1006.1,76,148,2.9,1.4,10467.0
56202,20220321054431,31.5,1004.4,74,320,0.4,0.3,10049.4
56223,20220321054431,7.5,1010.2,8,17,13.1,0.2,10117.9
56227,20220321054431,3.7,1001.2,21,17,10.7,1.5,10305.1
56312,20220321054431,14.6,1009.0,23,285,4.6,0.9,10018.4
56331,20220321054431,7.4,1019.7,28,162,3.3,0.0,10332.7
56434,20220321054431,26.0,1022.8,76,110,9.5,1.1,10491.0
51053,20220321054431,9.7,1004.1,66,303,8.5,0.2,10322.7
51059,20220321054431,13.2,1002.0,21,87,14.0,0.6,10271.8
51060,20220321054431,29.5,1015.5,26,306,13.9,0.5,10073.4
51068,20220321054431,10.4,1023.7,16,83,11.5,0.7,10187.0
51076,20220321054431,17.8,1007.6,74,210,14.7,1.5,10237.0
51087,20220321054431,16.1,1010.2,46,176,7.4,0.1,10096.5
51133,20220321054431,7.6,1013.0,89,324,5.2,0.9,10381.2
51156,20220321054431,7.8,1013.5,25,146,3.0,1.1,10134.6
51186,20220321054431,3.2,1014.7,76,220,0.8,0.0,10473.6
51232,20220321054431,3.9,1013.6,57,101,7.0,0.9,10059.3
51238,20220321054431,10.8,1000.6,86,20,8.1,0.9,10166.8
51241,20220321054431,27.4,1001.8,89,226,5.9,1.2,10353.0
51243,20220321054431,24.6,1023.3,27,98,8.6,0.1,10112.9
51288,20220321054431,16.4,1009.6,54,114,9.9,0.5,10008.4
51330,20220321054431,17.0,1017.1,18,44,3.7,0.2,10078.0
51334,20220321054431,20.8,1023.7,43,183,1.5,1.0,10494.7
51346,20220321054431,0.0,1004.1,80,19,5.1,0.9,10084.4
51358,20220321054431,15.5,1004.6,61,14,6.9,0.1,10381.3
51365,20220321054431,20.1,1007.6,88,128,14.5,1.2,10360.9
51367,20220321054431,5.9,1024.0,83,203,3.7,0.8,10087.9
51379,20220321054431,8.1,1009.0,41,133,5.8,1.1,10103.8
51431,20220321054431,18.7,1008.9,64,37,4.0,0.3,10277.0
51433,20220321054431,23.9,1012.9,24,179,6.7,1.0,10280.8
51437,20220321054431,33.8,1003.1,78,207,3.1,0.7,10004.4
51463,20220321054431,4.9,1017.7,9,38,4.7,0.1,10264.0
51467,20220321054431,4.5,1009.7,65,86,5.1,0.3,10014.7
51469,20220321054431,3.8,1011.3,99,214,14.4,0.9,10087.2
51470,20220321054431,11.6,1018.1,59,48,5.7,0.7,10093.6
51477,20220321054431,28.6,1002.1,78,351,8.5,1.3,10204.2
51495,20220321054431,13.3,1020.1,54,311,0.9,0.5,10436.6
51526,20220321054431,25.5,1024.9,74,294,0.4,1.5,10262.4
51542,20220321054431,31.6,1020.0,47,43,13.1,1.2,10056.2
51567,20220321054431,32.0,1001.6,67,208,8.7,0.3,10230.9
51573,20220321054431,34.9,1016.1,82,228,6.9,1.4,10447.2
51581,20220321054431,27.7,1017.9,58,191,0.3,1.0,10200.1
51628,20220321054431,7.3,1003.1,10,297,4.6,0.8,10282.1
51633,20220321054431,34.0,1019.2,13,327,10.4,1.0,10157.4
51639,20220321054431,5.6,1022.6,89,296,0.7,0.5,10391.1
51642,20220321054431,26.6,1019.4,77,49,6.0,0.1,10102.3
51644,20220321054431,0.3,1021.0,50,2,11.8,0.6,10386.3
51655,20220321054431,34.9,1022.1,52,86,12.9,1.5,10023.2
51656,20220321054431,20.9,1004.1,15,236,7.4,0.6,10486.5
51701,20220321054431,26.8,1012.8,22,21,2.9,0.9,10099.7
51704,20220321054431,18.5,1009.5,23,204,4.7,0.3,10235.4
51705,20220321054431,30.9,1021.2,6,352,5.0,0.1,10480.2
51709,20220321054431,15.8,1011.4,98,14,2.0,0.3,10057.6
51711,20220321054431,22.4,1020.5,40,249,8.8,0.8,10081.1
51716,20220321054431,3.8,1002.4,62,259,8.9,1.2,10403.2
51720,20220321054431,11.3,1017.9,43,234,14.3,0.0,10312.2
51730,20220321054431,19.7,1011.9,22,245,3.3,0.6,10262.5
51747,20220321054431,6.7,1007.6,36,102,9.6,0.6,10088.0
51765,20220321054431,30.3,1001.7,76,107,9.6,0.4,10361.9
51777,20220321054431,1.0,1014.9,87,148,13.4,0.5,10302.0
51804,20220321054431,29.3,1005.4,74,283,14.0,0.2,10488.6
51810,20220321054431,3.8,1002.5,94,339,14.8,1.2,10283.3
51811,20220321054431,2.0,1006.1,67,204,14.5,0.1,10270.6
51818,20220321054431,2.1,1016.4,14,254,0.4,1.2,10201.9
51828,20220321054431,13.6,1009.4,50,159,6.0,0.2,10052.8
51839,20220321054431,33.2,1008.0,97,163,3.5,0.1,10056.7
51855,20220321054431,22.9,1008.1,90,301,7.9,0.3,10265.6
51931,20220321054431,7.2,1005.1,9,91,12.5,0.5,10144.3
52101,20220321054431,16.6,1022.3,20,221,5.2,1.2,10247.6
52112,20220321054431,31.6,1002.7,41,124,6.5,0.4,10215.5
52118,20220321054431,34.3,1020.2,96,336,0.0,0.8,10102.5
52203,20220321054431,5.5,1011.4,87,26,13.7,1.4,10477.9
52313,20220321054431,9.8,1006.8,35,256,14.3,0.2,10328.0
56444,20220321054431,32.2,1016.6,15,240,2.1,0.2,10042.5
56533,20220321054431,5.9,1000.2,18,328,7.1,1.2,10313.4
56543,20220321054431,13.7,1009.3,47,263,3.9,1.3,10272.5
56548,20220321054431,34.7,1010.4,40,182,9.9,1.3,10424.6
56586,20220321054431,14.1,1000.9,61,229,0.8,1.4,10395.3
56643,20220321054431,5.6,1011.1,79,115,2.3,1.5,10326.3
56651,20220321054431,18.6,1014.4,81,240,5.7,0.3,10308.3
56664,20220321054431,6.9,1020.0,34,324,4.1,0.8,10435.9
56684,20220321054431,12.0,1018.2,58,144,7.9,1.3,10051.2
56739,20220321054431,32.1,1013.1,79,206,12.9,1.3,10087.3
56748,20220321054431,12.6,1007.9,37,231,11.6,0.1,10190.3
56751,20220321054431,2.6,1023.9,96,22,0.6,0.8,10110.2
56763,20220321054431,11.6,1008.4,66,90,5.4,0.7,10291.7
56768,20220321054431,8.8,1010.4,52,182,14.0,0.2,10071.8
56778,20220321054431,7.8,1010.1,22,106,4.7,0.9,10469.6
56786,20220321054431,6.1,1001.4,2,187,2.0,0.9,10080.0
56838,20220321054431,0.0,1004.9,8,306,13.6,0.9,10067.3
56856,20220321054431,21.7,1008.3,96,323,4.4,1.4,10004.1
56872,20220321054431,20.0,1012.0,86,26,7.3,0.2,10129.1
56875,20220321054431,0.7,1009.0,63,14,4.2,1.5,10237.0
56886,20220321054431,25.1,1016.9,83,351,4.4,1.4,10230.2
56946,20220321054431,33.7,1001.0,38,212,6.5,1.2,10368.0
56950,20220321054431,22.6,1017.8,45,136,6.5,0.5,10127.9
56951,20220321054431,4.0,1013.9,40,110,0.4,0.5,10208.0
56954,20220321054431,26.9,1013.9,67,213,3.3,0.8,10011.1
